date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name,is_elimination_game,rest_days,is_back_to_back,rolling_pts_5,opp_ga_per_game,opp_goalie_sv_pct
2023-03-11,CAR,0,0,0,1,4,15.916666666666666,W,4,0,,regular_season,2022-23,8475883,F. Andersen,False,2.0,False,1.4,2.5976,0.9051345142794475
2023-03-12,STL,0,0,0,1,2,17.533333333333335,W,5,3,,regular_season,2022-23,8476412,J. Binnington,False,1.0,True,1.0,3.6707,0.9012350573408153
2023-03-14,PHI,0,1,1,0,4,16.133333333333333,W,5,3,,regular_season,2022-23,8478433,F. Sandstrom,False,2.0,False,0.6,3.378,0.900923392879647
2023-03-16,CGY,0,0,0,-1,1,16.2,L,2,7,,regular_season,2022-23,8474593,J. Markstrom,False,2.0,False,0.6,3.0732,0.900163815885252
2023-03-19,CBJ,3,0,3,3,4,15.116666666666667,W,7,2,,regular_season,2022-23,8480193,D. Tarasov,False,3.0,False,0.4,4.0123,0.9033332933710904
2023-03-21,VAN,0,0,0,0,2,18.33333333333333,W,4,3,,regular_season,2022-23,8477967,T. Demko,False,2.0,False,0.8,3.6341,0.903006354058643
2023-03-23,CGY,0,1,1,0,1,18.466666666666665,W,3,2,,regular_season,2022-23,8474593,J. Markstrom,False,2.0,False,0.8,3.0732,0.8968054645625043
2023-03-25,EDM,1,2,3,1,4,20.616666666666667,W,4,3,,regular_season,2022-23,8479973,S. Skinner,False,2.0,False,1.0,3.1707,0.9076044775849788
2023-03-28,EDM,0,1,1,2,1,17.316666666666666,L,4,7,,regular_season,2022-23,8479973,S. Skinner,False,3.0,False,1.4,3.1707,0.9072952955715871
2023-03-30,SJS,0,1,1,-1,1,21.666666666666668,L,3,4,,regular_season,2022-23,8473503,J. Reimer,False,2.0,False,1.6,3.9146,0.897921869289638
2023-04-01,MIN,0,2,2,1,5,20.1,W,4,1,,regular_season,2022-23,8470594,M. Fleury,False,2.0,False,1.2,2.7439,0.9064159017641419
2023-04-03,MIN,0,1,1,1,1,21.933333333333334,W,4,3,,regular_season,2022-23,8479406,F. Gustavsson,False,2.0,False,1.6,2.7439,0.9192938251606767
2023-04-04,NSH,0,1,1,1,5,20.116666666666667,L,2,3,,regular_season,2022-23,8480947,K. Lankinen,False,1.0,True,1.6,2.8889,0.9070862988359061
2023-04-06,LAK,0,1,1,0,3,18.766666666666666,W,5,2,,regular_season,2022-23,8476914,J. Korpisalo,False,2.0,False,1.2,3.1341,0.9109491650048427
2023-04-13,SEA,0,1,1,1,2,17.966666666666665,W,3,1,,regular_season,2022-23,8475831,P. Grubauer,False,7.0,False,1.2,3.122,0.898289555578949
2023-04-18,WPG,0,0,0,-3,2,20.48333333333333,L,1,5,1.0,first_round,2022-23,8476945,C. Hellebuyck,False,5.0,False,1.2,2.7439,0.9161498450939326
2023-04-20,WPG,1,0,1,1,3,18.85,W,5,2,2.0,first_round,2022-23,8476945,C. Hellebuyck,False,2.0,False,0.8,2.7439,0.9162161516318824
2023-04-22,WPG,2,1,3,0,7,24.73333333333333,W,5,4,3.0,first_round,2022-23,8476945,C. Hellebuyck,False,2.0,False,0.8,2.7439,0.9156628557982508
2023-04-24,WPG,0,0,0,0,4,21.3,W,4,2,4.0,first_round,2022-23,8476945,C. Hellebuyck,False,2.0,False,1.2,2.7439,0.9153608021091769
2023-04-27,WPG,0,1,1,0,1,19.183333333333334,W,4,1,5.0,first_round,2022-23,8476945,C. Hellebuyck,False,3.0,False,1.0,2.7439,0.9146735360859798
2023-05-03,EDM,1,1,2,1,5,18.016666666666666,W,6,4,1.0,second_round,2022-23,8479973,S. Skinner,False,6.0,False,1.0,3.1707,0.9088574603552825
2023-05-06,EDM,0,0,0,0,5,20.816666666666663,L,1,5,2.0,second_round,2022-23,8479973,S. Skinner,False,3.0,False,1.4,3.1707,0.908047211002419
2023-05-08,EDM,1,2,3,3,3,18.4,W,5,1,3.0,second_round,2022-23,8479973,S. Skinner,False,2.0,False,1.2,3.1707,0.9086867697017115
2023-05-10,EDM,0,0,0,-1,5,20.58333333333333,L,1,4,4.0,second_round,2022-23,8479973,S. Skinner,False,2.0,False,1.2,3.1707,0.9079799522023271
2023-05-12,EDM,1,2,3,2,4,19.916666666666668,W,4,3,5.0,second_round,2022-23,8479973,S. Skinner,False,2.0,False,1.2,3.1707,0.9084884074111572
2023-05-14,EDM,0,1,1,4,0,17.583333333333332,W,5,2,6.0,second_round,2022-23,8479973,S. Skinner,False,2.0,False,1.6,3.1707,0.9077806191731476
2023-05-19,DAL,0,0,0,0,4,18.516666666666666,W,4,3,1.0,conf_finals,2022-23,8479979,J. Oettinger,False,5.0,False,1.4,2.6585,0.9125872793287735
2023-05-21,DAL,0,1,1,1,3,16.283333333333335,W,3,2,2.0,conf_finals,2022-23,8479979,J. Oettinger,False,2.0,False,1.4,2.6585,0.9123294881172971
2023-05-23,DAL,0,1,1,1,0,20.4,W,4,0,3.0,conf_finals,2022-23,8479979,J. Oettinger,False,2.0,False,1.0,2.6585,0.9120325125271789
2023-05-25,DAL,0,1,1,1,7,16.95,L,2,3,4.0,conf_finals,2022-23,8479979,J. Oettinger,False,2.0,False,1.2,2.6585,0.9112237542076037
2023-05-27,DAL,0,1,1,-1,3,20.966666666666665,L,2,4,5.0,conf_finals,2022-23,8479979,J. Oettinger,False,2.0,False,0.8,2.6585,0.9116995719165192
2023-05-29,DAL,0,0,0,1,3,15.55,W,6,0,6.0,conf_finals,2022-23,8479979,J. Oettinger,False,2.0,False,0.8,2.6585,0.9118719249800732
2023-06-03,FLA,0,2,2,1,2,21.45,W,5,2,1.0,stanley_cup_finals,2022-23,8475683,S. Bobrovsky,False,5.0,False,0.8,3.3293,0.9079745623662344
2023-06-05,FLA,0,2,2,2,1,13.7,W,7,2,2.0,stanley_cup_finals,2022-23,8475683,S. Bobrovsky,False,2.0,False,1.0,3.3293,0.9076464364221603
2023-06-08,FLA,0,1,1,0,3,21.866666666666667,L,2,3,3.0,stanley_cup_finals,2022-23,8475683,S. Bobrovsky,False,3.0,False,1.2,3.3293,0.9066999803637208
2023-06-10,FLA,0,0,0,-1,2,15.85,W,3,2,4.0,stanley_cup_finals,2022-23,8475683,S. Bobrovsky,False,2.0,False,1.2,3.3293,0.9068625473106741
2023-06-13,FLA,0,3,3,2,4,16.433333333333334,W,9,3,5.0,stanley_cup_finals,2022-23,8475683,S. Bobrovsky,False,3.0,False,1.0,3.3293,0.9068219095652226
2023-10-10,SEA,1,0,1,1,3,19.883333333333333,W,4,1,,regular_season,2023-24,8475831,P. Grubauer,False,,False,,2.878,0.9002919033660542
2023-10-12,SJS,0,1,1,1,6,19.516666666666666,W,4,1,,regular_season,2023-24,8478039,K. Kahkonen,False,2.0,False,1.0,4.0366,0.8932140245537213
2023-10-14,ANA,1,1,2,0,8,21.266666666666666,W,4,1,,regular_season,2023-24,8476434,J. Gibson,False,2.0,False,1.0,3.5976,0.9007106138116986
2023-10-17,DAL,0,0,0,0,8,21.9,W,3,2,,regular_season,2023-24,8479979,J. Oettinger,False,3.0,False,1.3333333333333333,2.8537,0.9100854432682431
2023-10-19,WPG,1,0,1,-1,3,17.7,W,5,3,,regular_season,2023-24,8476316,L. Brossoit,False,2.0,False,1.0,2.4268,0.9078703613906401
2023-10-21,CHI,0,1,1,2,4,19.4,W,5,3,,regular_season,2023-24,8482821,A. Soderblom,False,2.0,False,1.0,3.5366,0.9038429191498043
2023-10-24,PHI,0,2,2,0,4,18.25,W,3,2,,regular_season,2023-24,8479394,C. Hart,False,3.0,False,1.0,3.1829,0.9048330806133746
2023-10-27,CHI,0,1,1,-1,1,20.866666666666667,L,3,4,,regular_season,2023-24,8475852,P. Mrazek,False,3.0,False,1.2,3.5366,0.9015603860340702
2023-10-28,LAK,0,0,0,-1,4,22.98333333333333,W,4,3,,regular_season,2023-24,8475660,C. Talbot,False,1.0,True,1.0,2.622,0.9019051279214882
2023-10-30,MTL,0,1,1,0,4,19.716666666666665,W,3,2,,regular_season,2023-24,8478470,S. Montembeault,False,2.0,False,1.0,3.5244,0.9012968880328484
2023-11-02,WPG,0,0,0,2,2,20.0,W,5,2,,regular_season,2023-24,8476945,C. Hellebuyck,False,3.0,False,1.0,2.4268,0.9109304998666751
2023-11-04,COL,2,0,2,1,4,20.2,W,7,0,,regular_season,2023-24,8480382,A. Georgiev,False,2.0,False,0.8,3.0976,0.913343003501396
2023-11-05,ANA,1,1,2,0,4,20.633333333333333,L,2,4,,regular_season,2023-24,8476434,J. Gibson,False,1.0,True,0.8,3.5976,0.9031159558661178
2023-11-08,LAK,0,0,0,-1,3,20.516666666666666,L,1,4,,regular_season,2023-24,8475660,C. Talbot,False,3.0,False,1.0,2.622,0.903111820486128
2023-11-10,SJS,0,1,1,1,5,17.366666666666667,W,5,0,,regular_season,2023-24,8478039,K. Kahkonen,False,2.0,False,1.0,4.0366,0.8925161612302911
2023-11-14,WSH,0,0,0,-1,3,23.48333333333333,L,0,3,,regular_season,2023-24,8479292,C. Lindgren,False,4.0,False,1.0,3.1341,0.9019633309431335
2023-11-16,MTL,1,2,3,-1,5,25.433333333333334,W,6,5,,regular_season,2023-24,8480051,C. Primeau,False,2.0,False,1.0,3.5244,0.9014880519215529
2023-11-18,PHI,0,1,1,0,3,21.83333333333333,L,3,4,,regular_season,2023-24,8479394,C. Hart,False,2.0,False,1.2,3.1829,0.9040774074819564
