date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name,is_elimination_game,rest_days,is_back_to_back,rolling_pts_5,opp_ga_per_game,opp_goalie_sv_pct
2023-03-06,BUF,2,0,2,2,3.0,19.966666666666665,W,3,2,,regular_season,2022-23,8467950,C. Anderson,False,2.0,False,2.6,3.679,0.9055436320605992
2023-03-09,BOS,0,0,0,-1,1.0,21.58333333333333,W,3,2,,regular_season,2022-23,8480280,J. Swayman,False,3.0,False,2.2,2.1585,0.9065561366533623
2023-03-11,TOR,1,2,3,1,3.0,23.883333333333333,L,4,7,,regular_season,2022-23,8476899,M. Murray,False,2.0,False,1.8,2.7073,0.9063133603891774
2023-03-14,OTT,1,1,2,1,4.0,20.4,W,6,3,,regular_season,2022-23,8481544,M. Sogaard,False,3.0,False,1.8,3.3049,0.902518664338887
2023-03-16,DAL,1,1,2,1,3.0,21.2,W,4,1,,regular_season,2022-23,8479979,J. Oettinger,False,2.0,False,1.6,2.6585,0.9164403864154439
2023-03-18,SEA,1,2,3,2,1.0,21.066666666666663,W,6,4,,regular_season,2022-23,8475831,P. Grubauer,False,2.0,False,1.8,3.122,0.8995112274018672
2023-03-20,SJS,0,2,2,2,7.0,28.1,W,5,4,,regular_season,2022-23,8473503,J. Reimer,False,2.0,False,2.0,3.9146,0.8991840936791943
2023-03-22,ARI,2,0,2,0,7.0,25.683333333333334,W,4,3,,regular_season,2022-23,8478971,C. Ingram,False,2.0,False,2.4,3.6463,0.9057133758415414
2023-03-25,VGK,0,1,1,0,2.0,23.416666666666668,L,3,4,,regular_season,2022-23,8476316,L. Brossoit,False,3.0,False,2.2,2.7927,0.9074382478927254
2023-03-27,ARI,0,1,1,-2,3.0,20.28333333333333,W,5,4,,regular_season,2022-23,8478872,K. Vejmelka,False,2.0,False,2.0,3.6463,0.9005068325589113
2023-03-28,VGK,0,3,3,0,0.0,17.833333333333332,W,7,4,,regular_season,2022-23,8471734,J. Quick,False,1.0,True,1.8,2.7927,0.8962285414112479
2023-03-30,LAK,1,0,1,1,3.0,21.416666666666668,W,2,0,,regular_season,2022-23,8476914,J. Korpisalo,False,2.0,False,1.8,3.1341,0.9095924543102023
2023-04-01,ANA,1,1,2,2,5.0,18.15,W,6,0,,regular_season,2022-23,8476434,J. Gibson,False,2.0,False,1.6,4.122,0.9014179360376773
2023-04-04,LAK,0,1,1,1,3.0,22.78333333333333,W,3,1,,regular_season,2022-23,8477831,P. Copley,False,3.0,False,1.6,3.1341,0.9030280343334047
2023-04-05,ANA,0,1,1,0,4.0,18.6,W,3,1,,regular_season,2022-23,8480843,L. Dostal,False,1.0,True,1.6,4.122,0.9027106019604244
2023-04-08,SJS,2,1,3,4,6.0,16.95,W,6,1,,regular_season,2022-23,8473503,J. Reimer,False,3.0,False,1.6,3.9146,0.8975802488997151
2023-04-11,COL,0,1,1,0,7.0,22.3,W,2,1,,regular_season,2022-23,8480382,A. Georgiev,False,3.0,False,1.6,2.7531,0.9140502482268121
2023-04-13,SJS,0,1,1,0,5.0,15.266666666666667,W,5,2,,regular_season,2022-23,8473503,J. Reimer,False,2.0,False,1.6,3.9146,0.8955878721715508
2023-04-17,LAK,0,0,0,-2,5.0,25.4,L,3,4,1.0,first_round,2022-23,8476914,J. Korpisalo,False,4.0,False,1.4,3.1341,0.9097441133183222
2023-04-19,LAK,0,1,1,0,6.0,21.45,W,4,2,2.0,first_round,2022-23,8476914,J. Korpisalo,False,2.0,False,1.2,3.1341,0.910099327227986
2023-04-21,LAK,2,0,2,-1,7.0,26.716666666666665,L,2,3,3.0,first_round,2022-23,8476914,J. Korpisalo,False,2.0,False,1.2,3.1341,0.9100949472916605
2023-04-23,LAK,0,3,3,3,2.0,30.366666666666667,W,5,4,4.0,first_round,2022-23,8476914,J. Korpisalo,False,2.0,False,1.0,3.1341,0.9107921460075111
2023-04-25,LAK,0,2,2,-2,4.0,19.78333333333333,W,6,3,5.0,first_round,2022-23,8476914,J. Korpisalo,False,2.0,False,1.4,3.1341,0.9103035457633323
2023-04-29,LAK,1,1,2,1,3.0,27.266666666666666,W,5,4,6.0,first_round,2022-23,8476914,J. Korpisalo,False,4.0,False,1.6,3.1341,0.9093632037456101
2023-05-03,VGK,0,2,2,1,4.0,24.016666666666666,L,4,6,1.0,second_round,2022-23,8476316,L. Brossoit,False,4.0,False,2.0,2.7927,0.9109488844234424
2023-05-06,VGK,2,1,3,0,3.0,18.516666666666666,W,5,1,2.0,second_round,2022-23,8476316,L. Brossoit,False,3.0,False,2.2,2.7927,0.9097297612348917
2023-05-08,VGK,0,0,0,-2,3.0,20.75,L,1,5,3.0,second_round,2022-23,8476316,L. Brossoit,False,2.0,False,2.4,2.7927,0.908298503847512
2023-05-10,VGK,0,2,2,1,4.0,21.15,W,4,1,4.0,second_round,2022-23,8478499,A. Hill,False,2.0,False,1.8,2.7927,0.9100697234749608
2023-05-12,VGK,2,0,2,0,6.0,25.216666666666665,L,3,4,5.0,second_round,2022-23,8478499,A. Hill,False,2.0,False,1.8,2.7927,0.9095141895141895
2023-05-14,VGK,1,0,1,0,4.0,24.0,L,2,5,6.0,second_round,2022-23,8478499,A. Hill,True,2.0,False,1.8,2.7927,0.9095916791020537
2023-10-11,VAN,0,1,1,-3,2.0,20.216666666666665,L,1,8,,regular_season,2023-24,8477967,T. Demko,False,,False,,2.7195,0.9030038848437278
2023-10-14,VAN,1,1,2,-1,8.0,26.133333333333333,L,3,4,,regular_season,2023-24,8479193,C. DeSmith,False,3.0,False,1.0,2.7195,0.9047907086806406
2023-10-17,NSH,1,1,2,1,2.0,17.3,W,6,1,,regular_season,2023-24,8477424,J. Saros,False,3.0,False,1.5,3.0244,0.914822423126378
2023-10-19,PHI,0,1,1,-1,0.0,18.016666666666666,L,1,4,,regular_season,2023-24,8479394,C. Hart,False,2.0,False,1.6666666666666667,3.1829,0.9051944392497552
2023-10-21,WPG,0,2,2,1,1.0,20.8,L,2,3,,regular_season,2023-24,8476945,C. Hellebuyck,False,2.0,False,1.5,2.4268,0.9112653384999525
2023-10-29,CGY,0,1,1,2,2.0,23.433333333333334,W,5,2,,regular_season,2023-24,8474593,J. Markstrom,False,8.0,False,1.6,3.3049,0.8972984056282701
2023-11-02,DAL,0,0,0,-1,5.0,25.58333333333333,L,3,4,,regular_season,2023-24,8475809,S. Wedgewood,False,4.0,False,1.6,2.8537,0.9081259959193885
2023-11-04,NSH,0,1,1,-2,3.0,22.73333333333333,L,2,5,,regular_season,2023-24,8480947,K. Lankinen,False,2.0,False,1.2,3.0244,0.9060128615218959
2023-11-06,VAN,0,0,0,0,3.0,22.666666666666668,L,2,6,,regular_season,2023-24,8477967,T. Demko,False,2.0,False,1.0,2.7195,0.911777269370114
2023-11-09,SJS,0,0,0,0,4.0,24.55,L,2,3,,regular_season,2023-24,8478406,M. Blackwood,False,3.0,False,0.8,4.0366,0.9006222894788222
2023-11-11,SEA,0,0,0,0,2.0,20.683333333333334,W,4,1,,regular_season,2023-24,8475831,P. Grubauer,False,2.0,False,0.4,2.878,0.9015678902135789
2023-11-13,NYI,1,1,2,-1,5.0,19.516666666666666,W,4,1,,regular_season,2023-24,8478009,I. Sorokin,False,2.0,False,0.2,3.2073,0.9146279137726201
2023-11-15,SEA,1,0,1,3,3.0,23.6,W,4,3,,regular_season,2023-24,8478916,J. Daccord,False,2.0,False,0.6,2.878,0.9036224494500257
2023-11-18,TBL,0,0,0,-2,3.0,23.0,L,4,6,,regular_season,2023-24,8477992,J. Johansson,False,3.0,False,0.6,3.2683,0.9027320688355733
2023-11-20,FLA,2,0,2,-1,3.0,24.0,L,3,5,,regular_season,2023-24,8475683,S. Bobrovsky,False,2.0,False,0.6,2.439,0.9061149757055067
2023-11-22,CAR,0,1,1,-3,1.0,19.666666666666668,L,3,6,,regular_season,2023-24,8477293,A. Raanta,False,2.0,False,1.0,2.6341,0.9049465542783799
2023-11-24,WSH,0,4,4,1,2.0,18.6,W,5,0,,regular_season,2023-24,8479292,C. Lindgren,False,2.0,False,1.2,3.1341,0.9048769889707741
2023-11-26,ANA,1,4,5,3,4.0,19.05,W,8,2,,regular_season,2023-24,8480843,L. Dostal,False,2.0,False,1.6,3.5976,0.9014338898431417
2023-11-28,VGK,1,2,3,0,2.0,22.116666666666667,W,5,4,,regular_season,2023-24,8480313,L. Thompson,False,2.0,False,2.4,2.9878,0.9089959890958307
2023-11-30,WPG,0,1,1,0,1.0,22.616666666666667,W,3,1,,regular_season,2023-24,8476945,C. Hellebuyck,False,2.0,False,3.0,2.4268,0.9091178072517649
2023-12-06,CAR,0,3,3,3,2.0,18.516666666666666,W,6,1,,regular_season,2023-24,8481611,P. Kochetkov,False,6.0,False,2.8,2.6341,0.8995695252545045
2023-12-08,MIN,1,1,2,1,4.0,21.73333333333333,W,4,3,,regular_season,2023-24,8470594,M. Fleury,False,2.0,False,3.2,3.2073,0.9049988260902732
2023-12-10,NJD,1,1,2,2,3.0,21.75,W,4,1,,regular_season,2023-24,8481033,A. Schmid,False,2.0,False,2.8,3.4512,0.9073433995270753
2023-12-12,CHI,0,2,2,0,3.0,20.383333333333333,W,4,1,,regular_season,2023-24,8475852,P. Mrazek,False,2.0,False,2.2,3.5366,0.9031490040900476
2023-12-14,TBL,1,1,2,-1,7.0,22.916666666666668,L,4,7,,regular_season,2023-24,8476883,A. Vasilevskiy,False,2.0,False,2.0,3.2683,0.9070200846345279
2023-12-16,FLA,0,1,1,-1,5.0,19.866666666666667,L,1,5,,regular_season,2023-24,8475683,S. Bobrovsky,False,2.0,False,2.2,2.439,0.9073955280212601
2023-12-19,NYI,0,0,0,-1,3.0,24.9,L,1,3,,regular_season,2023-24,8478009,I. Sorokin,False,3.0,False,1.8,3.2073,0.9154720067141845
2023-12-21,NJD,1,1,2,2,2.0,20.03333333333333,W,6,3,,regular_season,2023-24,8481033,A. Schmid,False,2.0,False,1.4,3.4512,0.9055859219160409
2023-12-22,NYR,0,1,1,0,1.0,21.866666666666667,W,4,3,,regular_season,2023-24,8471734,J. Quick,False,1.0,True,1.4,2.7927,0.90202611909453
2023-12-28,SJS,0,1,1,3,1.0,16.083333333333332,W,5,0,,regular_season,2023-24,8480992,M. Chrona,False,6.0,False,1.2,4.0366,0.9011550831557631
2023-12-30,LAK,1,1,2,1,5.0,25.866666666666667,W,3,2,,regular_season,2023-24,8475660,C. Talbot,False,2.0,False,1.0,2.622,0.9046294334237088
2023-12-31,ANA,0,1,1,1,2.0,19.183333333333334,W,7,2,,regular_season,2023-24,8476434,J. Gibson,False,1.0,True,1.2,3.5976,0.9034233654623386
2024-01-02,PHI,1,4,5,3,2.0,16.583333333333332,W,5,2,,regular_season,2023-24,8479394,C. Hart,False,2.0,False,1.4,3.1829,0.9060312214636691
2024-01-06,OTT,0,1,1,1,8.0,21.05,W,3,1,,regular_season,2023-24,8476341,A. Forsberg,False,4.0,False,2.0,3.4268,0.894726916551246
2024-01-09,CHI,1,0,1,0,3.0,22.616666666666667,W,2,1,,regular_season,2023-24,8475852,P. Mrazek,False,3.0,False,2.0,3.5366,0.903395168656585
2024-01-11,DET,1,0,1,2,7.0,23.1,W,3,2,,regular_season,2023-24,8479312,A. Lyon,False,2.0,False,2.0,3.3415,0.907883553336063
2024-01-13,MTL,0,1,1,0,1.0,26.166666666666668,W,2,1,,regular_season,2023-24,8478470,S. Montembeault,False,2.0,False,1.8,3.5244,0.9032262842904004
2024-01-16,TOR,0,1,1,1,5.0,22.566666666666663,W,4,2,,regular_season,2023-24,8474889,M. Jones,False,3.0,False,1.8,3.2073,0.9002267404688123
2024-01-18,SEA,0,1,1,-1,5.0,20.916666666666668,W,4,2,,regular_season,2023-24,8478916,J. Daccord,False,2.0,False,1.0,2.878,0.9119680501305761
2024-01-20,CGY,0,0,0,0,2.0,23.23333333333333,W,3,1,,regular_season,2023-24,8478435,D. Vladar,False,2.0,False,1.0,3.3049,0.8936569298078877
2024-01-23,CBJ,1,0,1,1,5.0,21.75,W,4,1,,regular_season,2023-24,8478007,E. Merzlikins,False,3.0,False,0.8,3.6585,0.9028051361105839
2024-01-25,CHI,2,1,3,2,7.0,20.6,W,3,0,,regular_season,2023-24,8475852,P. Mrazek,False,2.0,False,0.8,3.5366,0.9044021828556422
2024-01-27,NSH,1,3,4,2,5.0,19.23333333333333,W,4,1,,regular_season,2023-24,8480947,K. Lankinen,False,2.0,False,1.2,3.0244,0.9021336991408015
2024-02-06,VGK,1,0,1,-1,8.0,22.433333333333334,L,1,3,,regular_season,2023-24,8478499,A. Hill,False,10.0,False,1.8,2.9878,0.9197864258622145
2024-02-09,ANA,0,3,3,2,3.0,20.3,W,5,3,,regular_season,2023-24,8476434,J. Gibson,False,3.0,False,1.8,3.5976,0.9011521260753494
2024-02-10,LAK,0,0,0,-2,2.0,23.15,L,0,4,,regular_season,2023-24,8479496,D. Rittich,False,1.0,True,2.4,2.622,0.9054141492935366
2024-02-13,DET,0,6,6,6,2.0,19.05,W,8,4,,regular_season,2023-24,8478024,V. Husso,False,3.0,False,2.2,3.3415,0.8947092045128895
2024-02-15,STL,0,3,3,-2,2.0,18.78333333333333,L,3,6,,regular_season,2023-24,8476412,J. Binnington,False,2.0,False,2.8,3.0488,0.9041081461023077
2024-02-17,DAL,0,1,1,2,3.0,22.8,W,4,3,,regular_season,2023-24,8479979,J. Oettinger,False,2.0,False,2.6,2.8537,0.9033209770703924
2024-02-19,ARI,0,2,2,1,1.0,20.633333333333333,W,6,3,,regular_season,2023-24,8480191,M. Villalta,False,2.0,False,2.6,3.3415,0.9038919257991958
2024-02-21,BOS,0,2,2,2,4.0,25.566666666666663,L,5,6,,regular_season,2023-24,8480280,J. Swayman,False,2.0,False,2.4,2.7317,0.9134686325519016
2024-02-23,MIN,0,2,2,-4,6.0,23.2,L,2,4,,regular_season,2023-24,8479406,F. Gustavsson,False,2.0,False,2.8,3.2073,0.9062711699074758
2024-02-24,CGY,0,2,2,-2,2.0,19.683333333333334,L,3,6,,regular_season,2023-24,8478435,D. Vladar,False,1.0,True,2.0,3.3049,0.8973227261409159
2024-02-26,LAK,0,2,2,1,3.0,20.416666666666668,W,4,2,,regular_season,2023-24,8479496,D. Rittich,False,2.0,False,1.8,2.622,0.9039796145368664
2024-02-28,STL,1,2,3,1,4.0,24.816666666666663,W,3,2,,regular_season,2023-24,8476412,J. Binnington,False,2.0,False,2.0,3.0488,0.9032935520174511
2024-03-02,SEA,0,1,1,1,2.0,22.75,W,2,1,,regular_season,2023-24,8475831,P. Grubauer,False,3.0,False,2.2,2.878,0.9010703942777186
2024-03-03,PIT,1,1,2,3,5.0,17.3,W,6,1,,regular_season,2023-24,8477968,A. Nedeljkovic,False,1.0,True,2.0,3.061,0.9087262148921421
2024-03-05,BOS,0,2,2,2,7.0,23.016666666666666,W,2,1,,regular_season,2023-24,8476999,L. Ullmark,False,2.0,False,2.0,2.7317,0.9088039283013343
2024-03-07,CBJ,0,1,1,0,2.0,24.3,L,2,4,,regular_season,2023-24,8480193,D. Tarasov,False,2.0,False,2.0,3.6585,0.8946305130804105
2024-03-09,BUF,0,0,0,-1,2.0,23.08333333333333,L,2,3,,regular_season,2023-24,8480045,U. Luukkonen,False,2.0,False,1.8,2.9756,0.9067311155512789
2024-03-10,PIT,1,2,3,3,4.0,18.916666666666668,W,4,0,,regular_season,2023-24,8477465,T. Jarry,False,1.0,True,1.2,3.061,0.9054534318666628
2024-03-13,WSH,1,2,3,2,2.0,18.966666666666665,W,7,2,,regular_season,2023-24,8475311,D. Kuemper,False,3.0,False,1.6,3.1341,0.897756069666538
2024-03-16,COL,0,0,0,-2,5.0,24.066666666666663,L,2,3,,regular_season,2023-24,8480382,A. Georgiev,False,3.0,False,1.8,3.0976,0.9056611960889491
2024-03-19,MTL,1,1,2,0,9.0,24.15,W,3,2,,regular_season,2023-24,8478470,S. Montembeault,False,3.0,False,1.4,3.5244,0.9027415697154527
2024-03-21,BUF,0,4,4,2,0.0,19.683333333333334,W,8,3,,regular_season,2023-24,8480045,U. Luukkonen,False,2.0,False,1.6,2.9756,0.9099809924251043
2024-03-23,TOR,0,3,3,-1,1.0,23.5,L,3,6,,regular_season,2023-24,8478492,I. Samsonov,False,2.0,False,2.4,3.2073,0.900834085154096
2024-03-24,OTT,0,2,2,-1,3.0,22.95,L,3,5,,regular_season,2023-24,8476914,J. Korpisalo,False,1.0,True,2.4,3.4268,0.8964618771770543
2024-03-26,WPG,0,2,2,-1,1.0,20.633333333333333,W,4,3,,regular_season,2023-24,8476945,C. Hellebuyck,False,2.0,False,2.2,2.4268,0.9143772945773585
2024-03-28,LAK,1,2,3,3,1.0,21.566666666666663,W,4,1,,regular_season,2023-24,8475660,C. Talbot,False,2.0,False,2.6,2.622,0.908316191109063
2024-03-30,ANA,2,1,3,2,7.0,15.816666666666666,W,6,1,,regular_season,2023-24,8476434,J. Gibson,False,2.0,False,2.8,3.5976,0.8961907999111293
2024-04-01,STL,0,1,1,-1,3.0,21.73333333333333,L,2,3,,regular_season,2023-24,8476412,J. Binnington,False,2.0,False,2.6,3.0488,0.9096989212949921
2024-04-03,DAL,0,0,0,0,8.0,20.08333333333333,L,0,5,,regular_season,2023-24,8479979,J. Oettinger,False,2.0,False,2.2,2.8537,0.902560606574102
2024-04-05,COL,2,0,2,2,9.0,20.183333333333334,W,6,2,,regular_season,2023-24,8480382,A. Georgiev,False,2.0,False,1.8,3.0976,0.9035287228217381
2024-04-06,CGY,0,2,2,0,3.0,20.65,W,4,2,,regular_season,2023-24,8474593,J. Markstrom,False,1.0,True,1.8,3.3049,0.906126761449682
2024-04-15,SJS,1,1,2,3,3.0,15.75,W,9,2,,regular_season,2023-24,8482445,D. Cooley,False,9.0,False,1.6,4.0366,0.9055143972882552
2024-04-17,ARI,0,0,0,-2,2.0,18.166666666666668,L,2,5,,regular_season,2023-24,8478971,C. Ingram,False,2.0,False,1.4,3.3415,0.9051864427214737
2024-04-22,LAK,0,5,5,1,3.0,18.78333333333333,W,7,4,1.0,first_round,2023-24,8475660,C. Talbot,False,5.0,False,1.2,2.622,0.9090280027556039
2024-04-24,LAK,0,1,1,-1,1.0,22.35,L,4,5,2.0,first_round,2023-24,8475660,C. Talbot,False,2.0,False,2.2,2.622,0.9082077627025218
2024-04-26,LAK,1,2,3,1,5.0,18.53333333333333,W,6,1,3.0,first_round,2023-24,8475660,C. Talbot,False,2.0,False,2.0,2.622,0.9077508304566847
2024-04-28,LAK,0,1,1,0,1.0,21.95,W,1,0,4.0,first_round,2023-24,8479496,D. Rittich,False,2.0,False,2.2,2.622,0.9101308388863325
2024-05-01,LAK,0,2,2,2,4.0,23.6,W,4,3,5.0,first_round,2023-24,8479496,D. Rittich,False,3.0,False,2.0,2.622,0.9102430144355642
2024-05-08,VAN,0,1,1,-1,0.0,24.05,L,4,5,1.0,second_round,2023-24,8481668,A. Silovs,False,7.0,False,2.4,2.7195,0.9043368064102195
2024-05-10,VAN,1,3,4,2,5.0,28.2,W,4,3,2.0,second_round,2023-24,8481668,A. Silovs,False,2.0,False,1.6,2.7195,0.9023789983975872
2024-05-12,VAN,0,0,0,0,4.0,29.7,L,3,4,3.0,second_round,2023-24,8481668,A. Silovs,False,2.0,False,2.2,2.7195,0.9014939622349036
2024-05-14,VAN,0,1,1,0,4.0,23.2,W,3,2,4.0,second_round,2023-24,8481668,A. Silovs,False,2.0,False,1.6,2.7195,0.9026732520838201
2024-05-16,VAN,0,0,0,-2,2.0,23.416666666666668,L,2,3,5.0,second_round,2023-24,8481668,A. Silovs,False,2.0,False,1.6,2.7195,0.9025885263317468
2024-05-18,VAN,0,3,3,3,2.0,20.98333333333333,W,5,1,6.0,second_round,2023-24,8481668,A. Silovs,True,2.0,False,1.2,2.7195,0.9027508276709663
2024-05-20,VAN,0,0,0,0,1.0,20.516666666666666,W,3,2,7.0,second_round,2023-24,8481668,A. Silovs,True,2.0,False,1.6,2.7195,0.900929638234546
2024-05-23,DAL,1,1,2,2,4.0,27.066666666666663,W,3,2,1.0,conf_finals,2023-24,8479979,J. Oettinger,False,3.0,False,0.8,2.8537,0.9058797463432982
2024-05-25,DAL,0,0,0,-1,1.0,24.48333333333333,L,1,3,2.0,conf_finals,2023-24,8479979,J. Oettinger,False,2.0,False,1.2,2.8537,0.9055160932516348
2024-05-27,DAL,1,1,2,-1,6.0,21.766666666666666,L,3,5,3.0,conf_finals,2023-24,8479979,J. Oettinger,False,2.0,False,1.0,2.8537,0.9058528957671578
2024-05-29,DAL,0,3,3,2,5.0,19.83333333333333,W,5,2,4.0,conf_finals,2023-24,8479979,J. Oettinger,False,2.0,False,1.4,2.8537,0.9069095873738717
2024-05-31,DAL,0,1,1,0,5.0,20.366666666666667,W,3,1,5.0,conf_finals,2023-24,8479979,J. Oettinger,False,2.0,False,1.4,2.8537,0.9064419088715964
2024-06-02,DAL,1,1,2,0,2.0,23.73333333333333,W,2,1,6.0,conf_finals,2023-24,8479979,J. Oettinger,False,2.0,False,1.6,2.8537,0.9062639009717691
2024-06-08,FLA,0,0,0,-2,6.0,25.316666666666663,L,0,3,1.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky,False,6.0,False,1.6,2.439,0.9083728235543281
2024-06-10,FLA,0,1,1,1,3.0,25.98333333333333,L,1,4,2.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky,False,2.0,False,1.6,2.439,0.9093893846694933
2024-06-13,FLA,0,2,2,1,5.0,25.23333333333333,L,3,4,3.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky,False,3.0,False,1.4,2.439,0.9113484300087263
2024-06-15,FLA,1,3,4,2,2.0,17.45,W,8,1,4.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky,True,2.0,False,1.2,2.439,0.9113762392861997
2024-06-18,FLA,2,2,4,2,2.0,24.616666666666667,W,5,3,5.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky,True,3.0,False,1.8,2.439,0.9102116145821441
2024-06-21,FLA,0,0,0,1,0.0,18.966666666666665,W,5,1,6.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky,True,3.0,False,2.2,2.439,0.9095857152618877
2024-06-24,FLA,0,0,0,0,2.0,25.7,L,1,2,7.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky,True,3.0,False,2.2,2.439,0.9091772401903215
2024-10-09,WPG,0,0,0,-2,0.0,20.816666666666663,L,0,6,,regular_season,2024-25,8476945,C. Hellebuyck,False,,False,,2.3457,0.911776888875713
2024-10-12,CHI,0,1,1,-1,3.0,23.53333333333333,L,2,5,,regular_season,2024-25,8475852,P. Mrazek,False,3.0,False,0.0,3.6098,0.904491267733785
2024-10-13,CGY,0,1,1,-2,5.0,20.45,L,1,4,,regular_season,2024-25,8478435,D. Vladar,False,1.0,True,0.5,2.9259,0.8937739569547046
2024-10-15,PHI,0,2,2,2,1.0,24.1,W,4,3,,regular_season,2024-25,8481035,S. Ersson,False,2.0,False,0.6666666666666666,3.4691,0.8965631600397209
2024-10-17,NSH,1,0,1,2,4.0,21.183333333333334,W,4,2,,regular_season,2024-25,8477424,J. Saros,False,2.0,False,1.0,3.3704,0.9045824367227905
2024-10-19,DAL,0,1,1,0,3.0,22.58333333333333,L,1,4,,regular_season,2024-25,8479979,J. Oettinger,False,2.0,False,1.0,2.7037,0.9060835485698935
2024-10-22,CAR,2,0,2,0,5.0,25.616666666666667,L,2,3,,regular_season,2024-25,8475883,F. Andersen,False,3.0,False,1.2,2.775,0.9116635041946829
2024-10-25,PIT,0,0,0,2,5.0,20.116666666666667,W,4,0,,regular_season,2024-25,8482446,J. Blomqvist,False,3.0,False,1.4,3.5926,0.9036841115690695
2024-10-27,DET,0,2,2,3,4.0,22.816666666666663,W,3,2,,regular_season,2024-25,8475660,C. Talbot,False,2.0,False,1.2,3.1625,0.907023351943744
2024-10-28,CBJ,0,0,0,0,0.0,0.6166666666666667,L,1,6,,regular_season,2024-25,8478007,E. Merzlikins,False,1.0,True,1.2,3.2963,0.898541039923124
2024-11-06,VGK,0,0,0,-1,2.0,21.03333333333333,L,2,4,,regular_season,2024-25,8478499,A. Hill,False,9.0,False,1.0,2.6914,0.9007651001567725
2024-11-09,VAN,1,2,3,1,4.0,19.933333333333334,W,7,3,,regular_season,2024-25,8480947,K. Lankinen,False,3.0,False,0.8,3.0741,0.9078315596769948
2024-11-12,NYI,1,3,4,1,8.0,20.916666666666668,W,4,3,,regular_season,2024-25,8478009,I. Sorokin,False,3.0,False,1.0,3.1358,0.9067262840299277
2024-11-14,NSH,1,1,2,1,8.0,24.95,W,3,2,,regular_season,2024-25,8475809,S. Wedgewood,False,2.0,False,1.8,3.3704,0.8973966093757121
2024-11-16,TOR,1,1,2,-3,4.0,24.766666666666666,L,3,4,,regular_season,2024-25,8476932,A. Stolarz,False,2.0,False,1.8,2.8148,0.9152711368109305
2024-11-18,MTL,0,0,0,-2,1.0,22.7,L,0,3,,regular_season,2024-25,8478470,S. Montembeault,False,2.0,False,2.2,3.2469,0.9017884372489489
2024-11-19,OTT,2,1,3,3,5.0,22.133333333333333,W,5,2,,regular_season,2024-25,8476999,L. Ullmark,False,1.0,True,2.2,2.8272,0.9049979601782019
2024-11-21,MIN,0,1,1,0,4.0,24.666666666666668,L,3,5,,regular_season,2024-25,8470594,M. Fleury,False,2.0,False,2.2,2.9146,0.9024725554724282
2024-11-23,NYR,2,1,3,3,3.0,20.066666666666663,W,6,2,,regular_season,2024-25,8471734,J. Quick,False,2.0,False,1.6,3.1481,0.9080324944522259
2024-11-29,UTA,1,1,2,-3,6.0,23.766666666666666,W,4,3,,regular_season,2024-25,8478872,K. Vejmelka,False,6.0,False,1.8,3.061,0.9035567552241026
2024-11-30,COL,0,1,1,1,4.0,20.35,W,4,1,,regular_season,2024-25,8480382,A. Georgiev,False,1.0,True,1.8,2.8537,0.8955408847060272
2024-12-03,VGK,0,0,0,0,4.0,24.966666666666665,L,0,1,,regular_season,2024-25,8478499,A. Hill,False,3.0,False,2.0,2.6914,0.8986867656778978
2024-12-05,CBJ,0,4,4,2,1.0,20.6,W,6,3,,regular_season,2024-25,8480193,D. Tarasov,False,2.0,False,1.4,3.2963,0.900364829069042
2024-12-07,STL,1,1,2,0,2.0,21.7,W,4,2,,regular_season,2024-25,8476412,J. Binnington,False,2.0,False,2.0,2.8415,0.9067052475375075
2024-12-10,TBL,1,0,1,1,4.0,22.05,W,2,1,,regular_season,2024-25,8476883,A. Vasilevskiy,False,3.0,False,1.8,2.6543,0.9024660942172569
2024-12-12,MIN,0,2,2,1,2.0,19.9,W,7,1,,regular_season,2024-25,8479406,F. Gustavsson,False,2.0,False,1.6,2.9146,0.9077025900002791
2024-12-14,VGK,0,1,1,0,2.0,20.4,W,6,3,,regular_season,2024-25,8478499,A. Hill,False,2.0,False,1.8,2.6914,0.9008195537315924
2024-12-16,FLA,0,3,3,-2,0.0,23.0,L,5,6,,regular_season,2024-25,8475683,S. Bobrovsky,False,2.0,False,2.0,2.7195,0.9060520850207737
2024-12-19,BOS,1,0,1,2,2.0,24.78333333333333,W,3,2,,regular_season,2024-25,8480280,J. Swayman,False,3.0,False,1.8,3.3171,0.9043932629660737
2024-12-21,SJS,0,3,3,3,2.0,25.316666666666663,W,3,2,,regular_season,2024-25,8482137,Y. Askarov,False,2.0,False,1.6,3.8519,0.9053016494444762
2024-12-22,OTT,0,1,1,0,2.0,22.65,W,3,1,,regular_season,2024-25,8476999,L. Ullmark,False,1.0,True,2.0,2.8272,0.9098162786819942
2024-12-28,LAK,0,1,1,0,0.0,23.45,L,3,4,,regular_season,2024-25,8475311,D. Kuemper,False,6.0,False,1.8,2.4815,0.8995870241887923
