gameId,date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,is_elimination_game,home_away
2025021067,2026-03-16,PIT,1,0,1,-1,4,22.65,L,2,7,,regular_season,2025-26,False,H
2025021080,2026-03-18,DAL,0,1,1,0,5,26.666666666666668,L,1,2,,regular_season,2025-26,False,H
2025021096,2026-03-20,CHI,0,3,3,1,4,22.2,W,4,1,,regular_season,2025-26,False,R
2025021111,2026-03-22,WSH,0,0,0,0,1,22.83333333333333,W,3,2,,regular_season,2025-26,False,R
2025021126,2026-03-24,PIT,1,0,1,1,2,19.05,W,6,2,,regular_season,2025-26,False,R
2025021145,2026-03-26,WPG,2,0,2,-1,7,24.916666666666668,W,3,2,,regular_season,2025-26,False,R
2025021162,2026-03-28,WPG,0,0,0,-2,3,22.6,L,2,4,,regular_season,2025-26,False,H
2025021174,2026-03-30,CGY,1,2,3,1,5,19.33333333333333,W,9,2,,regular_season,2025-26,False,H
2025021188,2026-04-01,VAN,1,0,1,-1,7,24.35,L,6,8,,regular_season,2025-26,False,H
2025021209,2026-04-04,DAL,1,0,1,2,2,20.78333333333333,W,2,0,,regular_season,2025-26,False,R
2025021228,2026-04-05,STL,0,0,0,-3,5,21.633333333333333,L,2,3,,regular_season,2025-26,False,H
2025021238,2026-04-07,STL,0,1,1,1,0,21.133333333333333,W,3,1,,regular_season,2025-26,False,R
2025021256,2026-04-09,CGY,1,2,3,1,6,22.383333333333333,W,3,1,,regular_season,2025-26,False,H
2025021274,2026-04-11,VGK,0,0,0,-1,6,21.633333333333333,L,2,3,,regular_season,2025-26,False,H
2025021289,2026-04-13,EDM,0,0,0,0,2,27.95,W,2,1,,regular_season,2025-26,False,R
2025021298,2026-04-14,CGY,1,0,1,2,4,21.133333333333333,W,3,1,,regular_season,2025-26,False,R
2025030151,2026-04-19,LAK,0,1,1,1,3,22.133333333333333,W,2,1,1.0,first_round,2025-26,False,H
2025030152,2026-04-21,LAK,0,0,0,1,4,23.2,W,2,1,2.0,first_round,2025-26,False,H
2025030153,2026-04-23,LAK,0,0,0,0,0,19.5,W,4,2,3.0,first_round,2025-26,False,R
2025030154,2026-04-26,LAK,2,1,3,2,5,17.783333333333335,W,5,1,4.0,first_round,2025-26,False,R
2025030231,2026-05-03,MIN,1,2,3,3,4,19.1,W,9,6,1.0,second_round,2025-26,False,H
2025030232,2026-05-05,MIN,1,2,3,0,5,22.1,W,5,2,2.0,second_round,2025-26,False,H
2025030233,2026-05-09,MIN,1,0,1,-1,4,23.85,L,1,5,3.0,second_round,2025-26,False,R
2025030234,2026-05-11,MIN,1,0,1,1,2,20.8,W,5,2,4.0,second_round,2025-26,False,R
2025030235,2026-05-13,MIN,1,0,1,0,9,23.016666666666666,W,4,3,5.0,second_round,2025-26,False,H
2025030321,2026-05-20,VGK,0,1,1,-1,3,21.533333333333335,L,2,4,1.0,conf_finals,2025-26,False,H
2025030322,2026-05-22,VGK,0,0,0,-1,1,22.5,L,1,3,2.0,conf_finals,2025-26,False,H
2025030323,2026-05-24,VGK,0,1,1,-1,5,18.033333333333335,L,3,5,3.0,conf_finals,2025-26,False,R
2025030324,2026-05-26,VGK,0,0,0,1,2,22.166666666666668,L,1,2,4.0,conf_finals,2025-26,False,R
