goalie_id,season,date,game_type,games_started,shots_against,goals_against
8476412,2023-24,2023-10-12,2,1,34,1
8476412,2023-24,2023-10-14,2,1,31,1
8476412,2023-24,2023-10-21,2,1,33,2
8476412,2023-24,2023-10-24,2,1,29,3
8476412,2023-24,2023-10-27,2,1,35,5
8476412,2023-24,2023-11-01,2,1,28,4
8476412,2023-24,2023-11-03,2,1,34,1
8476412,2023-24,2023-11-07,2,1,36,4
8476412,2023-24,2023-11-11,2,1,38,2
8476412,2023-24,2023-11-14,2,1,30,0
8476412,2023-24,2023-11-16,2,0,14,1
8476412,2023-24,2023-11-18,2,1,31,5
8476412,2023-24,2023-11-22,2,1,13,5
8476412,2023-24,2023-11-24,2,0,20,4
8476412,2023-24,2023-11-26,2,1,33,2
8476412,2023-24,2023-11-28,2,1,37,3
8476412,2023-24,2023-11-30,2,1,46,4
8476412,2023-24,2023-12-04,2,1,34,1
8476412,2023-24,2023-12-06,2,1,48,5
8476412,2023-24,2023-12-09,2,1,24,3
8476412,2023-24,2023-12-12,2,1,31,5
8476412,2023-24,2023-12-14,2,1,34,2
8476412,2023-24,2023-12-16,2,1,23,3
8476412,2023-24,2023-12-19,2,1,23,5
8476412,2023-24,2023-12-23,2,1,20,5
8476412,2023-24,2023-12-29,2,1,23,2
8476412,2023-24,2024-01-04,2,1,26,1
8476412,2023-24,2024-01-06,2,1,30,1
8476412,2023-24,2024-01-11,2,1,43,2
8476412,2023-24,2024-01-13,2,1,35,4
8476412,2023-24,2024-01-18,2,1,25,4
8476412,2023-24,2024-01-20,2,1,18,0
8476412,2023-24,2024-01-23,2,1,35,3
8476412,2023-24,2024-01-26,2,1,36,3
8476412,2023-24,2024-01-30,2,1,22,1
8476412,2023-24,2024-02-11,2,1,32,2
8476412,2023-24,2024-02-13,2,1,31,3
8476412,2023-24,2024-02-15,2,1,38,3
8476412,2023-24,2024-02-17,2,1,32,4
8476412,2023-24,2024-02-22,2,1,38,0
8476412,2023-24,2024-02-24,2,1,14,4
8476412,2023-24,2024-02-28,2,1,36,3
8476412,2023-24,2024-03-02,2,1,22,1
8476412,2023-24,2024-03-04,2,1,42,1
8476412,2023-24,2024-03-07,2,1,32,3
8476412,2023-24,2024-03-09,2,1,39,4
8476412,2023-24,2024-03-13,2,1,41,1
8476412,2023-24,2024-03-16,2,1,24,2
8476412,2023-24,2024-03-19,2,1,35,4
8476412,2023-24,2024-03-23,2,1,34,4
8476412,2023-24,2024-03-25,2,1,34,2
8476412,2023-24,2024-03-28,2,1,28,3
8476412,2023-24,2024-04-01,2,1,38,2
8476412,2023-24,2024-04-04,2,1,29,4
8476412,2023-24,2024-04-07,2,1,38,5
8476412,2023-24,2024-04-12,2,1,40,3
8476412,2023-24,2024-04-17,2,1,37,1
8476412,2024-25,2024-10-08,2,1,32,2
8476412,2024-25,2024-10-11,2,1,28,4
8476412,2024-25,2024-10-15,2,1,26,3
8476412,2024-25,2024-10-22,2,1,24,3
8476412,2024-25,2024-10-24,2,1,41,1
8476412,2024-25,2024-10-26,2,1,25,4
8476412,2024-25,2024-10-29,2,0,14,3
8476412,2024-25,2024-10-31,2,1,21,2
8476412,2024-25,2024-11-02,2,1,37,2
8476412,2024-25,2024-11-05,2,1,23,2
8476412,2024-25,2024-11-09,2,1,27,8
8476412,2024-25,2024-11-12,2,1,30,3
8476412,2024-25,2024-11-14,2,1,33,4
8476412,2024-25,2024-11-16,2,1,18,2
8476412,2024-25,2024-11-19,2,1,27,3
8476412,2024-25,2024-11-21,2,1,24,2
8476412,2024-25,2024-11-23,2,1,30,2
8476412,2024-25,2024-11-27,2,1,32,0
8476412,2024-25,2024-11-30,2,1,31,3
8476412,2024-25,2024-12-05,2,1,39,3
8476412,2024-25,2024-12-07,2,1,21,4
8476412,2024-25,2024-12-12,2,1,31,4
8476412,2024-25,2024-12-14,2,1,37,2
8476412,2024-25,2024-12-17,2,1,27,3
8476412,2024-25,2024-12-19,2,1,11,3
8476412,2024-25,2024-12-23,2,1,19,0
8476412,2024-25,2024-12-29,2,1,16,4
8476412,2024-25,2024-12-31,2,1,30,2
8476412,2024-25,2025-01-03,2,1,20,0
8476412,2024-25,2025-01-07,2,1,25,5
8476412,2024-25,2025-01-11,2,1,30,2
8476412,2024-25,2025-01-14,2,1,28,1
8476412,2024-25,2025-01-18,2,1,33,4
8476412,2024-25,2025-01-20,2,1,32,4
8476412,2024-25,2025-01-25,2,1,19,2
8476412,2024-25,2025-01-27,2,1,18,3
8476412,2024-25,2025-02-02,2,1,25,1
8476412,2024-25,2025-02-04,2,1,39,3
8476412,2024-25,2025-02-08,2,1,21,5
8476412,2024-25,2025-02-23,2,1,29,1
8476412,2024-25,2025-02-25,2,1,27,2
8476412,2024-25,2025-03-01,2,1,26,1
8476412,2024-25,2025-03-02,2,0,12,3
8476412,2024-25,2025-03-05,2,1,23,2
8476412,2024-25,2025-03-07,2,1,24,3
8476412,2024-25,2025-03-13,2,1,19,4
8476412,2024-25,2025-03-16,2,1,25,2
8476412,2024-25,2025-03-20,2,1,18,3
8476412,2024-25,2025-03-23,2,1,32,1
8476412,2024-25,2025-03-25,2,1,25,1
8476412,2024-25,2025-03-29,2,1,29,1
8476412,2024-25,2025-04-01,2,1,21,1
8476412,2024-25,2025-04-05,2,1,39,4
8476412,2024-25,2025-04-09,2,1,23,4
8476412,2024-25,2025-04-12,2,1,18,3
8476412,2024-25,2025-04-15,2,1,23,1
8476412,2024-25,2025-04-19,3,1,25,4
8476412,2024-25,2025-04-21,3,1,22,2
8476412,2024-25,2025-04-24,3,1,19,2
8476412,2024-25,2025-04-27,3,1,31,1
8476412,2024-25,2025-04-30,3,1,25,4
8476412,2024-25,2025-05-02,3,1,23,2
8476412,2024-25,2025-05-04,3,1,47,4
8476412,2025-26,2025-10-09,2,1,21,5
8476412,2025-26,2025-10-13,2,1,29,2
8476412,2025-26,2025-10-15,2,0,7,1
8476412,2025-26,2025-10-18,2,1,19,1
8476412,2025-26,2025-10-21,2,1,28,2
8476412,2025-26,2025-10-23,2,0,18,3
8476412,2025-26,2025-10-25,2,1,27,5
8476412,2025-26,2025-10-28,2,1,19,4
8476412,2025-26,2025-10-30,2,1,18,3
8476412,2025-26,2025-11-03,2,1,26,2
8476412,2025-26,2025-11-05,2,1,15,4
8476412,2025-26,2025-11-11,2,1,40,2
8476412,2025-26,2025-11-14,2,1,31,5
8476412,2025-26,2025-11-18,2,1,29,3
8476412,2025-26,2025-11-22,2,1,30,1
8476412,2025-26,2025-11-26,2,1,29,3
8476412,2025-26,2025-11-28,2,1,28,3
8476412,2025-26,2025-12-01,2,1,5,2
8476412,2025-26,2025-12-04,2,1,27,5
8476412,2025-26,2025-12-07,2,1,26,3
8476412,2025-26,2025-12-11,2,1,25,6
8476412,2025-26,2025-12-18,2,1,31,2
8476412,2025-26,2025-12-22,2,1,17,4
8476412,2025-26,2025-12-31,2,1,43,6
8476412,2025-26,2026-01-03,2,1,26,0
8476412,2025-26,2026-01-07,2,1,35,7
8476412,2025-26,2026-01-10,2,1,24,3
8476412,2025-26,2026-01-18,2,1,28,5
8476412,2025-26,2026-01-23,2,1,19,3
8476412,2025-26,2026-01-27,2,1,24,4
8476412,2025-26,2026-01-31,2,1,22,4
8476412,2025-26,2026-02-04,2,1,28,5
8476412,2025-26,2026-02-28,2,1,32,2
8476412,2025-26,2026-03-06,2,1,25,2
8476412,2025-26,2026-03-12,2,1,32,1
8476412,2025-26,2026-03-15,2,1,16,3
8476412,2025-26,2026-03-21,2,1,15,1
8476412,2025-26,2026-03-28,2,1,13,1
8476412,2025-26,2026-04-01,2,1,26,2
8476412,2025-26,2026-04-09,2,1,34,3
8476412,2025-26,2026-04-14,2,1,23,5
8476433,2021-22,2022-04-29,2,1,23,3
8476433,2022-23,2022-10-24,2,1,31,2
8476433,2022-23,2022-12-14,2,1,21,3
8476433,2022-23,2022-12-28,2,0,19,0
8476433,2022-23,2022-12-29,2,1,34,5
8476433,2022-23,2022-12-31,2,1,23,2
8476433,2022-23,2023-01-07,2,1,28,3
8476433,2022-23,2023-01-16,2,0,5,1
8476433,2022-23,2023-01-17,2,1,23,3
8476433,2022-23,2023-01-27,2,1,29,2
8476433,2022-23,2023-02-16,2,1,35,2
8476433,2022-23,2023-02-27,2,1,42,6
8476433,2022-23,2023-03-04,2,1,36,4
8476433,2022-23,2023-03-11,2,1,38,3
8476433,2022-23,2023-03-18,2,0,2,0
8476433,2022-23,2023-03-21,2,1,22,2
8476433,2022-23,2023-03-23,2,1,13,3
8476433,2022-23,2023-03-31,2,1,29,6
8476433,2022-23,2023-04-10,2,0,17,3
8476434,2020-21,2021-01-14,2,1,28,4
8476434,2020-21,2021-01-16,2,1,33,2
8476434,2020-21,2021-01-18,2,1,34,0
8476434,2020-21,2021-01-22,2,1,32,3
8476434,2020-21,2021-01-24,2,1,33,1
8476434,2020-21,2021-01-26,2,1,31,0
8476434,2020-21,2021-01-28,2,1,34,3
8476434,2020-21,2021-01-30,2,1,6,3
8476434,2020-21,2021-01-31,2,1,23,4
8476434,2020-21,2021-02-02,2,1,21,1
8476434,2020-21,2021-02-05,2,1,30,4
8476434,2020-21,2021-02-11,2,1,21,0
8476434,2020-21,2021-02-15,2,1,29,3
8476434,2020-21,2021-02-18,2,1,27,3
8476434,2020-21,2021-02-20,2,1,29,5
8476434,2020-21,2021-02-22,2,1,25,4
8476434,2020-21,2021-02-27,2,1,27,3
8476434,2020-21,2021-03-01,2,1,34,4
8476434,2020-21,2021-03-03,2,1,21,3
8476434,2020-21,2021-03-05,2,1,34,3
8476434,2020-21,2021-03-08,2,1,26,5
8476434,2020-21,2021-03-10,2,1,37,5
8476434,2020-21,2021-03-12,2,1,24,5
8476434,2020-21,2021-03-26,2,1,34,1
8476434,2020-21,2021-04-04,2,1,31,3
8476434,2020-21,2021-04-06,2,1,35,1
8476434,2020-21,2021-04-09,2,1,34,1
8476434,2020-21,2021-04-11,2,1,37,4
8476434,2020-21,2021-04-16,2,1,51,4
8476434,2020-21,2021-04-18,2,1,28,4
8476434,2020-21,2021-04-24,2,1,31,5
8476434,2020-21,2021-04-28,2,1,30,2
8476434,2020-21,2021-04-30,2,1,25,2
8476434,2020-21,2021-05-03,2,1,31,2
8476434,2020-21,2021-05-07,2,1,36,4
8476434,2021-22,2021-10-13,2,1,34,1
8476434,2021-22,2021-10-18,2,1,43,2
8476434,2021-22,2021-10-21,2,1,26,4
8476434,2021-22,2021-10-23,2,1,36,4
8476434,2021-22,2021-10-26,2,1,25,4
8476434,2021-22,2021-10-29,2,1,42,4
8476434,2021-22,2021-10-31,2,1,18,2
8476434,2021-22,2021-11-02,2,1,28,0
8476434,2021-22,2021-11-07,2,1,35,1
8476434,2021-22,2021-11-09,2,1,43,2
8476434,2021-22,2021-11-11,2,1,25,4
8476434,2021-22,2021-11-14,2,1,27,1
8476434,2021-22,2021-11-16,2,1,30,2
8476434,2021-22,2021-11-18,2,1,31,2
8476434,2021-22,2021-11-22,2,1,35,3
8476434,2021-22,2021-11-24,2,1,36,5
8476434,2021-22,2021-11-28,2,1,30,4
8476434,2021-22,2021-11-30,2,1,34,4
8476434,2021-22,2021-12-03,2,1,36,3
8476434,2021-22,2021-12-06,2,1,29,3
8476434,2021-22,2021-12-09,2,1,34,1
8476434,2021-22,2021-12-11,2,1,16,1
8476434,2021-22,2021-12-17,2,1,27,6
8476434,2021-22,2021-12-29,2,1,37,2
8476434,2021-22,2021-12-31,2,1,45,3
8476434,2021-22,2022-01-02,2,1,35,3
8476434,2021-22,2022-01-04,2,1,29,1
8476434,2021-22,2022-01-19,2,1,27,1
8476434,2021-22,2022-01-21,2,1,33,1
8476434,2021-22,2022-01-24,2,1,26,3
8476434,2021-22,2022-01-26,2,1,44,3
8476434,2021-22,2022-01-29,2,1,45,1
8476434,2021-22,2022-01-31,2,1,28,2
8476434,2021-22,2022-02-11,2,1,27,4
8476434,2021-22,2022-02-16,2,1,20,4
8476434,2021-22,2022-02-17,2,1,41,7
8476434,2021-22,2022-02-19,2,1,20,4
8476434,2021-22,2022-02-25,2,1,20,4
8476434,2021-22,2022-03-01,2,1,34,3
8476434,2021-22,2022-03-04,2,1,35,5
8476434,2021-22,2022-03-08,2,1,13,5
8476434,2021-22,2022-03-10,2,1,29,3
8476434,2021-22,2022-03-13,2,1,29,4
8476434,2021-22,2022-03-15,2,1,38,4
8476434,2021-22,2022-03-18,2,1,42,3
8476434,2021-22,2022-03-21,2,1,30,5
8476434,2021-22,2022-03-23,2,1,27,3
8476434,2021-22,2022-03-29,2,1,32,3
8476434,2021-22,2022-03-31,2,1,35,3
8476434,2021-22,2022-04-03,2,1,46,6
8476434,2021-22,2022-04-10,2,1,42,4
8476434,2021-22,2022-04-12,2,1,55,3
8476434,2021-22,2022-04-17,2,1,35,4
8476434,2021-22,2022-04-19,2,1,28,2
8476434,2021-22,2022-04-24,2,1,37,6
8476434,2021-22,2022-04-29,2,1,5,0
8476434,2022-23,2022-10-12,2,1,48,4
8476434,2022-23,2022-10-15,2,1,27,5
8476434,2022-23,2022-10-17,2,1,34,5
8476434,2022-23,2022-10-20,2,1,36,1
8476434,2022-23,2022-10-23,2,1,41,5
8476434,2022-23,2022-10-26,2,1,29,3
8476434,2022-23,2022-10-28,2,1,18,4
8476434,2022-23,2022-10-30,2,1,36,3
8476434,2022-23,2022-11-03,2,1,46,7
8476434,2022-23,2022-11-06,2,1,47,4
8476434,2022-23,2022-11-09,2,1,39,4
8476434,2022-23,2022-11-15,2,1,33,2
8476434,2022-23,2022-11-17,2,1,32,3
8476434,2022-23,2022-11-19,2,1,29,5
8476434,2022-23,2022-11-21,2,1,26,2
8476434,2022-23,2022-11-23,2,1,43,2
8476434,2022-23,2022-11-27,2,1,19,5
8476434,2022-23,2022-11-29,2,1,41,2
8476434,2022-23,2022-12-03,2,1,49,4
8476434,2022-23,2022-12-06,2,1,37,3
8476434,2022-23,2022-12-09,2,1,19,4
8476434,2022-23,2022-12-13,2,1,27,2
8476434,2022-23,2022-12-28,2,1,51,2
8476434,2022-23,2022-12-30,2,1,43,6
8476434,2022-23,2023-01-02,2,1,33,4
8476434,2022-23,2023-01-04,2,1,35,0
8476434,2022-23,2023-01-08,2,1,42,7
8476434,2022-23,2023-01-11,2,1,37,6
8476434,2022-23,2023-01-13,2,1,39,6
8476434,2022-23,2023-01-16,2,1,45,4
8476434,2022-23,2023-01-19,2,0,18,0
8476434,2022-23,2023-01-21,2,1,39,6
8476434,2022-23,2023-01-26,2,1,44,3
8476434,2022-23,2023-01-28,2,1,34,1
8476434,2022-23,2023-02-06,2,1,41,2
8476434,2022-23,2023-02-10,2,1,59,6
8476434,2022-23,2023-02-12,2,1,39,7
8476434,2022-23,2023-02-17,2,1,40,5
8476434,2022-23,2023-02-20,2,1,55,4
8476434,2022-23,2023-02-23,2,1,43,2
8476434,2022-23,2023-02-25,2,1,53,2
8476434,2022-23,2023-03-01,2,1,39,3
8476434,2022-23,2023-03-03,2,1,28,2
8476434,2022-23,2023-03-07,2,1,30,4
8476434,2022-23,2023-03-10,2,1,37,1
8476434,2022-23,2023-03-12,2,1,36,5
8476434,2022-23,2023-03-15,2,1,33,6
8476434,2022-23,2023-03-19,2,1,40,2
8476434,2022-23,2023-03-21,2,1,43,5
8476434,2022-23,2023-03-25,2,1,36,6
8476434,2022-23,2023-03-27,2,1,44,5
8476434,2022-23,2023-04-01,2,1,36,5
8476434,2022-23,2023-04-13,2,1,35,4
8476434,2023-24,2023-10-14,2,1,37,3
8476434,2023-24,2023-10-19,2,1,24,3
8476434,2023-24,2023-10-22,2,1,25,2
8476434,2023-24,2023-10-26,2,1,30,3
8476434,2023-24,2023-10-30,2,1,7,1
8476434,2023-24,2023-11-05,2,1,32,2
8476434,2023-24,2023-11-07,2,1,35,1
8476434,2023-24,2023-11-12,2,1,26,1
8476434,2023-24,2023-11-14,2,1,30,2
8476434,2023-24,2023-11-17,2,1,35,2
8476434,2023-24,2023-11-19,2,1,32,3
8476434,2023-24,2023-11-22,2,1,28,4
8476434,2023-24,2023-11-24,2,1,31,5
8476434,2023-24,2023-11-26,2,0,10,2
8476434,2023-24,2023-11-28,2,1,26,2
8476434,2023-24,2023-11-30,2,1,26,5
8476434,2023-24,2023-12-02,2,1,37,3
8476434,2023-24,2023-12-05,2,1,30,3
8476434,2023-24,2023-12-10,2,1,30,3
8476434,2023-24,2023-12-13,2,1,35,4
8476434,2023-24,2023-12-17,2,1,19,1
8476434,2023-24,2023-12-27,2,1,32,2
8476434,2023-24,2023-12-29,2,1,32,2
8476434,2023-24,2023-12-31,2,1,39,7
8476434,2023-24,2024-01-05,2,1,27,3
8476434,2023-24,2024-01-11,2,1,25,5
8476434,2023-24,2024-01-15,2,1,33,4
8476434,2023-24,2024-01-16,2,1,27,1
8476434,2023-24,2024-01-20,2,1,18,4
8476434,2023-24,2024-01-23,2,1,30,2
8476434,2023-24,2024-01-25,2,1,44,4
8476434,2023-24,2024-01-31,2,1,28,2
8476434,2023-24,2024-02-09,2,1,21,2
8476434,2023-24,2024-02-15,2,1,15,0
8476434,2023-24,2024-02-17,2,0,14,5
8476434,2023-24,2024-02-19,2,1,37,3
8476434,2023-24,2024-02-21,2,1,26,6
8476434,2023-24,2024-02-24,2,1,50,2
8476434,2023-24,2024-02-29,2,1,28,4
8476434,2023-24,2024-03-08,2,1,36,6
8476434,2023-24,2024-03-12,2,1,26,6
8476434,2023-24,2024-03-15,2,1,38,6
8476434,2023-24,2024-03-19,2,1,32,4
8476434,2023-24,2024-03-26,2,1,36,4
8476434,2023-24,2024-03-30,2,1,37,6
8476434,2023-24,2024-04-12,2,1,27,6
8476434,2024-25,2024-11-10,2,1,40,2
8476434,2024-25,2024-11-15,2,1,25,4
8476434,2024-25,2024-11-19,2,1,20,2
8476434,2024-25,2024-11-22,2,1,32,3
8476434,2024-25,2024-11-27,2,1,44,2
8476434,2024-25,2024-11-29,2,1,18,2
8476434,2024-25,2024-12-04,2,1,32,3
8476434,2024-25,2024-12-06,2,1,32,4
8476434,2024-25,2024-12-11,2,1,34,5
8476434,2024-25,2024-12-14,2,1,42,3
8476434,2024-25,2024-12-20,2,1,22,3
8476434,2024-25,2024-12-23,2,1,11,0
8476434,2024-25,2025-01-02,2,1,30,3
8476434,2024-25,2025-01-05,2,1,37,1
8476434,2024-25,2025-01-07,2,1,33,3
8476434,2024-25,2025-01-09,2,0,12,0
8476434,2024-25,2025-01-11,2,1,30,6
8476434,2024-25,2025-01-14,2,1,25,3
8476434,2024-25,2025-01-18,2,1,44,2
8476434,2024-25,2025-01-23,2,1,32,1
8476434,2024-25,2025-01-25,2,1,10,1
8476434,2024-25,2025-01-30,2,1,29,3
8476434,2024-25,2025-02-04,2,1,27,1
8476434,2024-25,2025-02-22,2,1,20,1
8476434,2024-25,2025-03-01,2,1,24,6
8476434,2024-25,2025-03-05,2,1,21,2
8476434,2024-25,2025-03-20,2,1,34,1
8476434,2024-25,2025-03-26,2,1,25,2
8476434,2024-25,2025-04-03,2,1,26,3
8476434,2025-26,2025-10-09,2,1,13,5
8476434,2025-26,2025-10-17,2,1,32,1
8476434,2025-26,2025-10-19,2,1,18,2
8476434,2025-26,2025-10-22,2,1,31,4
8476434,2025-26,2025-10-25,2,1,29,4
8476434,2025-26,2025-10-28,2,1,22,2
8476434,2025-26,2025-10-31,2,1,31,4
8476434,2025-26,2025-11-04,2,1,34,1
8476434,2025-26,2025-11-09,2,1,19,4
8476434,2025-26,2025-11-13,2,1,17,2
8476434,2025-26,2025-11-15,2,1,27,5
8476434,2025-26,2025-11-20,2,1,26,5
8476434,2025-26,2025-11-28,2,1,26,5
8476434,2025-26,2025-12-02,2,1,38,4
8476434,2025-26,2025-12-06,2,1,27,3
8476434,2025-26,2025-12-08,2,1,39,0
8476434,2025-26,2025-12-10,2,1,37,3
8476434,2025-26,2025-12-13,2,1,26,0
8476434,2025-26,2025-12-16,2,1,18,2
8476434,2025-26,2025-12-20,2,1,26,2
8476434,2025-26,2025-12-23,2,1,22,3
8476434,2025-26,2025-12-27,2,1,37,4
8476434,2025-26,2025-12-31,2,1,24,1
8476434,2025-26,2026-01-03,2,1,29,2
8476434,2025-26,2026-01-05,2,1,37,3
8476434,2025-26,2026-01-08,2,1,24,1
8476434,2025-26,2026-01-10,2,1,27,0
8476434,2025-26,2026-01-12,2,1,34,3
8476434,2025-26,2026-01-16,2,1,22,2
8476434,2025-26,2026-01-18,2,1,22,3
8476434,2025-26,2026-01-21,2,1,31,1
8476434,2025-26,2026-01-24,2,1,27,1
8476434,2025-26,2026-01-27,2,1,21,2
8476434,2025-26,2026-01-29,2,1,23,3
8476434,2025-26,2026-01-31,2,1,17,4
8476434,2025-26,2026-02-02,2,1,21,0
8476434,2025-26,2026-02-04,2,1,24,3
8476434,2025-26,2026-02-26,2,1,27,1
8476434,2025-26,2026-03-02,2,1,11,1
8476434,2025-26,2026-03-06,2,1,22,2
8476434,2025-26,2026-03-08,2,1,21,0
8476434,2025-26,2026-03-10,2,1,28,4
8476434,2025-26,2026-03-12,2,1,28,3
8476434,2025-26,2026-03-14,2,1,24,3
8476434,2025-26,2026-03-16,2,1,27,2
8476434,2025-26,2026-03-19,2,1,33,1
8476434,2025-26,2026-03-21,2,1,26,3
8476434,2025-26,2026-03-24,2,1,21,3
8476434,2025-26,2026-03-27,2,1,30,2
8476434,2025-26,2026-03-28,2,1,21,4
8476434,2025-26,2026-03-31,2,1,14,3
8476434,2025-26,2026-04-02,2,1,34,2
8476434,2025-26,2026-04-04,2,1,19,3
8476434,2025-26,2026-04-07,2,1,35,3
8476434,2025-26,2026-04-09,2,1,15,2
8476434,2025-26,2026-04-11,2,1,32,4
8476434,2025-26,2026-04-15,2,1,15,4
8476876,2020-21,2021-01-13,2,1,33,5
8476876,2020-21,2021-01-26,2,1,39,3
8476876,2020-21,2021-02-07,2,1,31,1
8476876,2020-21,2021-02-15,2,1,29,2
8476876,2020-21,2021-02-25,2,1,26,0
8476876,2020-21,2021-02-27,2,1,32,5
8476876,2020-21,2021-03-05,2,1,42,3
8476876,2020-21,2021-03-09,2,1,37,6
8476876,2020-21,2021-03-20,2,1,29,4
8476876,2020-21,2021-03-28,2,1,31,3
8476876,2020-21,2021-04-17,2,1,29,0
8476876,2020-21,2021-04-19,2,0,8,0
8476876,2020-21,2021-04-21,2,1,40,4
8476876,2020-21,2021-04-23,2,1,28,3
8476876,2020-21,2021-04-27,2,0,19,4
8476876,2020-21,2021-05-03,2,1,18,4
8476876,2021-22,2021-12-04,2,1,25,6
8476876,2021-22,2021-12-17,2,1,48,3
8476876,2021-22,2021-12-30,2,1,32,4
8476876,2021-22,2022-01-11,2,0,27,4
8476883,2020-21,2021-01-13,2,1,23,1
8476883,2020-21,2021-01-15,2,1,37,2
8476883,2020-21,2021-01-21,2,1,25,2
8476883,2020-21,2021-01-23,2,1,27,4
8476883,2020-21,2021-01-28,2,1,35,1
8476883,2020-21,2021-01-30,2,1,26,3
8476883,2020-21,2021-02-01,2,1,31,2
8476883,2020-21,2021-02-03,2,1,16,1
8476883,2020-21,2021-02-05,2,1,28,1
8476883,2020-21,2021-02-09,2,1,33,1
8476883,2020-21,2021-02-11,2,1,28,4
8476883,2020-21,2021-02-13,2,1,34,1
8476883,2020-21,2021-02-20,2,1,27,3
8476883,2020-21,2021-02-22,2,1,36,2
8476883,2020-21,2021-02-24,2,1,25,0
8476883,2020-21,2021-02-27,2,1,20,0
8476883,2020-21,2021-03-02,2,1,28,0
8476883,2020-21,2021-03-04,2,1,37,2
8476883,2020-21,2021-03-07,2,1,25,3
8476883,2020-21,2021-03-09,2,1,23,3
8476883,2020-21,2021-03-13,2,1,31,3
8476883,2020-21,2021-03-16,2,1,27,3
8476883,2020-21,2021-03-18,2,1,21,2
8476883,2020-21,2021-03-20,2,1,31,1
8476883,2020-21,2021-03-23,2,1,17,1
8476883,2020-21,2021-03-25,2,1,41,4
8476883,2020-21,2021-03-27,2,1,40,4
8476883,2020-21,2021-04-01,2,1,38,2
8476883,2020-21,2021-04-03,2,1,26,1
8476883,2020-21,2021-04-06,2,1,29,3
8476883,2020-21,2021-04-08,2,1,36,4
8476883,2020-21,2021-04-10,2,1,36,0
8476883,2020-21,2021-04-15,2,1,38,2
8476883,2020-21,2021-04-17,2,1,31,4
8476883,2020-21,2021-04-19,2,1,27,2
8476883,2020-21,2021-04-20,2,1,35,3
8476883,2020-21,2021-04-25,2,1,22,3
8476883,2020-21,2021-04-27,2,1,40,4
8476883,2020-21,2021-04-29,2,1,20,0
8476883,2020-21,2021-05-05,2,1,22,2
8476883,2020-21,2021-05-08,2,1,35,5
8476883,2020-21,2021-05-10,2,1,30,4
8476883,2020-21,2021-05-16,3,1,39,4
8476883,2020-21,2021-05-18,3,1,33,1
8476883,2020-21,2021-05-20,3,1,47,6
8476883,2020-21,2021-05-22,3,1,41,2
8476883,2020-21,2021-05-24,3,1,37,3
8476883,2020-21,2021-05-26,3,1,29,0
8476883,2020-21,2021-05-30,3,1,38,1
8476883,2020-21,2021-06-01,3,1,32,1
8476883,2020-21,2021-06-03,3,1,27,3
8476883,2020-21,2021-06-05,3,1,25,4
8476883,2020-21,2021-06-08,3,1,29,0
8476883,2020-21,2021-06-13,3,1,31,2
8476883,2020-21,2021-06-15,3,1,26,2
8476883,2020-21,2021-06-17,3,1,28,1
8476883,2020-21,2021-06-19,3,1,30,3
8476883,2020-21,2021-06-21,3,1,21,0
8476883,2020-21,2021-06-23,3,1,28,3
8476883,2020-21,2021-06-25,3,1,18,0
8476883,2020-21,2021-06-28,3,1,19,1
8476883,2020-21,2021-06-30,3,1,43,1
8476883,2020-21,2021-07-02,3,1,35,3
8476883,2020-21,2021-07-05,3,1,21,3
8476883,2020-21,2021-07-07,3,1,22,0
8476883,2021-22,2021-10-12,2,1,32,3
8476883,2021-22,2021-10-14,2,1,26,6
8476883,2021-22,2021-10-16,2,1,33,1
8476883,2021-22,2021-10-19,2,1,31,3
8476883,2021-22,2021-10-23,2,1,27,3
8476883,2021-22,2021-10-26,2,1,29,1
8476883,2021-22,2021-10-28,2,1,25,1
8476883,2021-22,2021-11-01,2,1,33,2
8476883,2021-22,2021-11-04,2,1,34,2
8476883,2021-22,2021-11-09,2,1,31,2
8476883,2021-22,2021-11-13,2,1,28,2
8476883,2021-22,2021-11-15,2,1,26,1
8476883,2021-22,2021-11-18,2,1,30,3
8476883,2021-22,2021-11-20,2,1,26,4
8476883,2021-22,2021-11-23,2,1,34,0
8476883,2021-22,2021-11-26,2,1,17,0
8476883,2021-22,2021-11-28,2,1,36,3
8476883,2021-22,2021-12-02,2,1,28,2
8476883,2021-22,2021-12-04,2,1,39,2
8476883,2021-22,2021-12-07,2,1,23,2
8476883,2021-22,2021-12-09,2,1,38,3
8476883,2021-22,2021-12-14,2,1,30,2
8476883,2021-22,2021-12-16,2,1,26,1
8476883,2021-22,2021-12-21,2,1,41,3
8476883,2021-22,2022-01-02,2,1,21,4
8476883,2021-22,2022-01-04,2,1,22,2
8476883,2021-22,2022-01-06,2,1,27,1
8476883,2021-22,2022-01-08,2,1,29,4
8476883,2021-22,2022-01-11,2,1,18,1
8476883,2021-22,2022-01-13,2,1,26,2
8476883,2021-22,2022-01-15,2,1,20,1
8476883,2021-22,2022-01-18,2,1,36,4
8476883,2021-22,2022-01-21,2,1,34,4
8476883,2021-22,2022-01-27,2,1,33,2
8476883,2021-22,2022-01-29,2,1,27,2
8476883,2021-22,2022-02-01,2,1,21,2
8476883,2021-22,2022-02-10,2,1,47,3
8476883,2021-22,2022-02-15,2,1,25,3
8476883,2021-22,2022-02-23,2,1,30,3
8476883,2021-22,2022-02-26,2,1,28,2
8476883,2021-22,2022-03-01,2,1,27,2
