date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name
2024-10-14,MTL,0,0,0,0,0,19.55,W,6,3,,regular_season,2024-25,8478470,S. Montembeault
2024-10-16,BUF,1,2,3,0,3,22.033333333333335,W,6,5,,regular_season,2024-25,8480045,U. Luukkonen
2024-10-18,CAR,0,0,0,0,0,20.216666666666665,L,1,4,,regular_season,2024-25,8475883,F. Andersen
2024-10-20,WPG,0,0,0,-3,5,20.366666666666667,L,3,6,,regular_season,2024-25,8477480,E. Comrie
2024-10-22,CGY,0,1,1,-1,5,21.383333333333333,L,3,4,,regular_season,2024-25,8481692,D. Wolf
2024-10-25,EDM,0,0,0,-1,1,18.45,L,0,4,,regular_season,2024-25,8479973,S. Skinner
2024-10-26,VAN,0,0,0,-1,1,18.766666666666666,L,3,4,,regular_season,2024-25,8480947,K. Lankinen
2024-10-29,MIN,0,3,3,1,3,20.733333333333334,L,3,5,,regular_season,2024-25,8470594,M. Fleury
2024-10-31,ANA,2,0,2,2,6,22.516666666666666,W,2,1,,regular_season,2024-25,8480843,L. Dostal
2024-11-02,MTL,2,0,2,1,3,20.033333333333335,W,3,1,,regular_season,2024-25,8478470,S. Montembeault
2024-11-05,NYI,1,0,1,0,5,21.816666666666666,L,3,4,,regular_season,2024-25,8478009,I. Sorokin
2024-11-07,CAR,0,0,0,-1,4,21.633333333333333,L,1,5,,regular_season,2024-25,8481611,P. Kochetkov
2024-11-08,WSH,0,1,1,0,3,20.283333333333335,W,4,2,,regular_season,2024-25,8479292,C. Lindgren
2024-11-11,DAL,0,0,0,-1,2,17.983333333333334,L,1,7,,regular_season,2024-25,8479979,J. Oettinger
2024-11-13,DET,0,1,1,1,6,21.85,L,2,3,,regular_season,2024-25,8475660,C. Talbot
2024-11-15,CBJ,0,1,1,-1,3,20.75,L,2,6,,regular_season,2024-25,8478007,E. Merzlikins
2024-11-16,SJS,1,0,1,0,6,21.683333333333334,W,4,3,,regular_season,2024-25,8477970,V. Vanecek
2024-11-19,TBL,0,1,1,-2,0,19.5,L,2,3,,regular_season,2024-25,8476883,A. Vasilevskiy
2024-11-22,WPG,0,0,0,-2,0,18.6,L,1,4,,regular_season,2024-25,8476945,C. Hellebuyck
2024-11-23,UTA,1,0,1,-2,7,18.733333333333334,L,1,6,,regular_season,2024-25,8478872,K. Vejmelka
2024-11-27,VAN,0,2,2,3,0,19.916666666666668,W,5,4,,regular_season,2024-25,8481668,A. Silovs
2024-11-29,BOS,0,1,1,1,3,19.666666666666668,W,2,1,,regular_season,2024-25,8480280,J. Swayman
2024-11-30,CGY,0,1,1,1,4,19.4,W,6,2,,regular_season,2024-25,8478435,D. Vladar
2024-12-03,FLA,0,1,1,1,1,20.95,W,5,4,,regular_season,2024-25,8481519,S. Knight
2024-12-06,NYR,0,0,0,-1,4,20.6,L,2,4,,regular_season,2024-25,8478048,I. Shesterkin
2024-12-07,TOR,0,1,1,0,3,19.55,W,5,2,,regular_season,2024-25,8479361,J. Woll
2024-12-10,COL,0,0,0,-1,2,18.666666666666668,L,2,6,,regular_season,2024-25,8475809,S. Wedgewood
2024-12-12,MTL,0,3,3,3,3,15.666666666666666,W,9,2,,regular_season,2024-25,8478470,S. Montembeault
2024-12-14,OTT,0,0,0,-2,4,19.916666666666668,L,2,3,,regular_season,2024-25,8476999,L. Ullmark
2024-12-17,LAK,0,1,1,-1,6,20.05,W,3,2,,regular_season,2024-25,8475311,D. Kuemper
2024-12-19,NSH,1,3,4,3,2,17.4,W,5,4,,regular_season,2024-25,8477424,J. Saros
2024-12-21,NJD,0,0,0,-2,1,19.366666666666667,L,0,3,,regular_season,2024-25,8474593,J. Markstrom
2024-12-23,PHI,1,3,4,1,2,18.716666666666665,W,7,3,,regular_season,2024-25,8481035,S. Ersson
2024-12-28,NYI,0,0,0,-3,3,21.433333333333334,L,3,6,,regular_season,2024-25,8478009,I. Sorokin
2024-12-29,NYI,0,1,1,-2,3,21.433333333333334,W,3,2,,regular_season,2024-25,8477405,M. Hogberg
2024-12-31,DET,0,1,1,-1,0,21.25,L,2,4,,regular_season,2024-25,8479312,A. Lyon
2025-01-03,FLA,1,0,1,-1,5,22.583333333333332,L,2,3,,regular_season,2024-25,8481519,S. Knight
2025-01-05,CAR,0,0,0,-1,3,20.583333333333332,L,3,4,,regular_season,2024-25,8474682,D. Tokarski
2025-01-07,CBJ,0,2,2,1,1,20.8,L,3,4,,regular_season,2024-25,8478007,E. Merzlikins
2025-01-09,EDM,1,2,3,1,4,21.333333333333332,W,5,3,,regular_season,2024-25,8479973,S. Skinner
2025-01-11,OTT,0,0,0,-1,2,21.416666666666668,L,0,5,,regular_season,2024-25,8482447,L. Meriläinen
2025-01-12,TBL,0,1,1,-2,6,25.7,L,2,5,,regular_season,2024-25,8477992,J. Johansson
2025-01-14,SEA,0,0,0,-3,0,20.383333333333333,L,2,4,,regular_season,2024-25,8478916,J. Daccord
2025-01-17,BUF,0,0,0,0,2,18.216666666666665,W,5,2,,regular_season,2024-25,8480045,U. Luukkonen
2025-01-18,WSH,0,1,1,-2,4,17.966666666666665,L,1,4,,regular_season,2024-25,8480313,L. Thompson
2025-01-20,LAK,1,1,2,2,2,17.9,W,5,1,,regular_season,2024-25,8479496,D. Rittich
2025-01-23,ANA,0,0,0,-2,0,21.933333333333334,L,1,5,,regular_season,2024-25,8476434,J. Gibson
2025-01-25,SEA,1,0,1,0,3,20.566666666666666,L,1,4,,regular_season,2024-25,8478916,J. Daccord
2025-01-27,SJS,1,0,1,0,2,23.333333333333332,L,1,2,,regular_season,2024-25,8482137,Y. Askarov
2025-01-29,UTA,1,1,2,2,1,22.75,W,3,2,,regular_season,2024-25,8478971,C. Ingram
2025-02-01,NSH,1,1,2,2,4,20.933333333333334,W,3,0,,regular_season,2024-25,8477424,J. Saros
2025-02-04,NJD,0,1,1,0,4,22.233333333333334,L,2,3,,regular_season,2024-25,8482076,N. Daws
2025-02-22,WSH,1,0,1,-2,2,19.983333333333334,L,3,8,,regular_season,2024-25,8480313,L. Thompson
2025-02-23,NYR,0,1,1,-2,5,23.133333333333333,L,3,5,,regular_season,2024-25,8478048,I. Shesterkin
2025-02-25,PHI,0,0,0,-2,2,19.433333333333334,L,1,6,,regular_season,2024-25,8481035,S. Ersson
2025-02-27,PHI,0,1,1,-1,3,20.833333333333332,W,5,4,,regular_season,2024-25,8481035,S. Ersson
2025-03-01,BOS,0,1,1,-1,2,21.566666666666666,L,2,3,,regular_season,2024-25,8476914,J. Korpisalo
2025-03-02,TOR,1,2,3,0,5,20.75,L,5,6,,regular_season,2024-25,8479361,J. Woll
2025-03-04,COL,0,1,1,-2,2,19.183333333333334,L,1,4,,regular_season,2024-25,8475809,S. Wedgewood
2025-03-07,VGK,0,0,0,-1,1,19.25,L,0,4,,regular_season,2024-25,8478492,I. Samsonov
2025-03-09,MIN,2,0,2,2,3,19.45,W,3,1,,regular_season,2024-25,8470594,M. Fleury
2025-03-11,VGK,2,0,2,0,4,23.7,W,3,2,,regular_season,2024-25,8478492,I. Samsonov
2025-03-13,STL,0,2,2,2,0,18.416666666666668,W,5,3,,regular_season,2024-25,8476412,J. Binnington
2025-03-15,NJD,0,1,1,1,1,19.516666666666666,W,7,3,,regular_season,2024-25,8474593,J. Markstrom
2025-03-18,NYI,1,0,1,-2,5,21.15,L,2,4,,regular_season,2024-25,8478009,I. Sorokin
2025-03-21,CBJ,1,1,2,3,3,18.166666666666668,W,6,3,,regular_season,2024-25,8478007,E. Merzlikins
2025-03-23,FLA,0,2,2,0,0,20.766666666666666,L,3,4,,regular_season,2024-25,8475683,S. Bobrovsky
2025-03-25,TBL,0,1,1,-2,2,19.683333333333334,L,1,6,,regular_season,2024-25,8476883,A. Vasilevskiy
2025-03-27,BUF,1,0,1,-1,2,22.916666666666668,L,3,7,,regular_season,2024-25,8473503,J. Reimer
2025-03-30,OTT,1,0,1,0,6,21.583333333333332,W,1,0,,regular_season,2024-25,8476341,A. Forsberg
2025-04-03,STL,0,1,1,1,2,21.133333333333333,L,4,5,,regular_season,2024-25,8480981,J. Hofer
2025-04-05,DAL,3,1,4,3,5,19.483333333333334,W,5,3,,regular_season,2024-25,8479193,C. DeSmith
2025-04-06,CHI,0,0,0,-3,2,19.716666666666665,L,1,3,,regular_season,2024-25,8481519,S. Knight
2025-04-08,CHI,1,0,1,1,6,19.116666666666667,W,5,0,,regular_season,2024-25,8481519,S. Knight
2025-04-11,NJD,1,1,2,0,4,21.566666666666666,W,4,2,,regular_season,2024-25,8474596,J. Allen
2025-04-13,BOS,0,0,0,-1,1,21.983333333333334,L,1,4,,regular_season,2024-25,8476914,J. Korpisalo
2025-04-17,WSH,1,1,2,2,3,17.85,W,5,2,,regular_season,2024-25,8483532,C. Stevenson
2025-10-07,NYR,0,0,0,0,2,17.816666666666666,W,3,0,,regular_season,2025-26,8478048,I. Shesterkin
2025-10-09,NYI,1,1,2,-1,1,19.5,W,4,3,,regular_season,2025-26,8478009,I. Sorokin
2025-10-11,NYR,0,0,0,-3,1,18.65,L,1,6,,regular_season,2025-26,8478048,I. Shesterkin
2025-10-14,ANA,0,2,2,2,3,17.183333333333334,L,3,4,,regular_season,2025-26,8480843,L. Dostal
2025-10-16,LAK,1,0,1,1,1,17.25,W,4,2,,regular_season,2025-26,8476341,A. Forsberg
2025-10-18,SJS,1,1,2,2,1,19.066666666666666,W,3,0,,regular_season,2025-26,8477968,A. Nedeljkovic
2025-10-21,VAN,1,0,1,1,1,17.3,W,5,1,,regular_season,2025-26,8480947,K. Lankinen
2025-10-23,FLA,2,1,3,0,2,19.1,W,5,3,,regular_season,2025-26,8475683,S. Bobrovsky
2025-10-25,CBJ,0,0,0,-1,3,24.533333333333335,L,4,5,,regular_season,2025-26,8478007,E. Merzlikins
2025-10-27,STL,1,2,3,3,3,18.033333333333335,W,6,3,,regular_season,2025-26,8480981,J. Hofer
2025-10-28,PHI,1,0,1,1,4,23.25,L,2,3,,regular_season,2025-26,8481035,S. Ersson
2025-10-30,MIN,0,0,0,1,2,13.583333333333334,W,4,1,,regular_season,2025-26,8479406,F. Gustavsson
2025-11-01,WPG,1,0,1,-2,3,18.666666666666668,L,2,5,,regular_season,2025-26,8477480,E. Comrie
2025-11-03,TOR,0,1,1,-2,2,23.716666666666665,L,3,4,,regular_season,2025-26,8476932,A. Stolarz
2025-11-06,WSH,2,0,2,-2,6,22.05,W,5,3,,regular_season,2025-26,8479292,C. Lindgren
2025-11-08,NJD,0,1,1,1,3,19.916666666666668,L,1,2,,regular_season,2025-26,8474596,J. Allen
2025-11-09,LAK,0,0,0,-1,1,20.65,L,2,3,,regular_season,2025-26,8475311,D. Kuemper
2025-11-14,NSH,0,0,0,-1,1,20.166666666666668,L,1,2,,regular_season,2025-26,8477424,J. Saros
2025-11-16,NSH,1,0,1,1,2,15.516666666666667,W,4,0,,regular_season,2025-26,8477424,J. Saros
2025-11-21,MIN,0,0,0,-3,3,14.966666666666667,L,0,5,,regular_season,2025-26,8479406,F. Gustavsson
2025-11-22,SEA,1,1,2,0,1,21.433333333333334,L,2,3,,regular_season,2025-26,8475831,P. Grubauer
2025-11-26,BUF,0,0,0,1,4,18.766666666666666,W,4,2,,regular_season,2025-26,8480045,U. Luukkonen
2025-11-28,CBJ,2,0,2,1,3,19.166666666666668,W,4,3,,regular_season,2025-26,8482982,J. Greaves
2025-11-29,TOR,1,1,2,-1,4,15.9,L,2,7,,regular_season,2025-26,8483710,D. Hildeby
2025-12-01,PHI,2,0,2,2,5,18.216666666666665,W,5,1,,regular_season,2025-26,8478435,D. Vladar
2025-12-04,TBL,0,0,0,-1,1,21.5,W,4,3,,regular_season,2025-26,8477992,J. Johansson
2025-12-07,DAL,0,1,1,1,1,22.333333333333332,L,2,3,,regular_season,2025-26,8479979,J. Oettinger
2025-12-09,ANA,0,1,1,-2,0,22.9,L,3,4,,regular_season,2025-26,8478024,V. Husso
2025-12-11,MTL,0,1,1,0,7,24.483333333333334,L,2,4,,regular_season,2025-26,8484170,J. Fowler
2025-12-13,SJS,1,1,2,-3,5,22.45,L,5,6,,regular_season,2025-26,8482137,Y. Askarov
2025-12-14,UTA,0,0,0,0,0,18.966666666666665,L,4,5,,regular_season,2025-26,8478872,K. Vejmelka
2025-12-16,EDM,0,1,1,-1,2,24.116666666666667,L,4,6,,regular_season,2025-26,8477465,T. Jarry
2025-12-18,OTT,0,0,0,0,1,18.133333333333333,L,0,4,,regular_season,2025-26,8476999,L. Ullmark
2025-12-20,MTL,0,0,0,-2,3,21.15,L,0,4,,regular_season,2025-26,8484170,J. Fowler
2025-12-21,MTL,1,1,2,1,2,20.883333333333333,W,4,3,,regular_season,2025-26,8482487,J. Dobes
2025-12-23,TOR,0,1,1,-2,2,18.35,L,3,6,,regular_season,2025-26,8479361,J. Woll
2025-12-28,CHI,0,1,1,2,2,17.616666666666667,W,7,3,,regular_season,2025-26,8481519,S. Knight
2025-12-30,CAR,1,0,1,2,3,18.366666666666667,W,5,1,,regular_season,2025-26,8475883,F. Andersen
2026-01-01,DET,2,1,3,2,4,18.45,W,4,3,,regular_season,2025-26,8475660,C. Talbot
2026-01-03,DET,0,2,2,2,1,18.283333333333335,W,4,1,,regular_season,2025-26,8476434,J. Gibson
2026-01-04,CBJ,1,1,2,1,3,24.566666666666666,W,5,4,,regular_season,2025-26,8482982,J. Greaves
2026-01-08,NJD,0,2,2,1,1,17.55,W,4,1,,regular_season,2025-26,8474596,J. Allen
2026-01-10,CGY,0,0,0,-1,3,22.05,L,1,2,,regular_season,2025-26,8482445,D. Cooley
2026-01-11,BOS,0,0,0,0,3,20.466666666666665,L,0,1,,regular_season,2025-26,8476914,J. Korpisalo
2026-01-13,TBL,0,0,0,0,1,22.616666666666667,L,1,2,,regular_season,2025-26,8476883,A. Vasilevskiy
2026-01-15,PHI,1,1,2,-1,3,18.75,W,6,3,,regular_season,2025-26,8481035,S. Ersson
2026-01-17,CBJ,1,1,2,1,3,21.95,L,3,4,,regular_season,2025-26,8478007,E. Merzlikins
2026-01-19,SEA,0,2,2,2,2,18.066666666666666,W,6,3,,regular_season,2025-26,8478916,J. Daccord
2026-01-21,CGY,0,1,1,0,1,16.383333333333333,W,4,1,,regular_season,2025-26,8481692,D. Wolf
2026-01-22,EDM,1,0,1,2,2,17.05,W,6,2,,regular_season,2025-26,8477465,T. Jarry
2026-01-25,VAN,0,0,0,-1,0,16.716666666666665,W,3,2,,regular_season,2025-26,8480947,K. Lankinen
2026-01-29,CHI,0,0,0,-1,2,19.3,W,6,2,,regular_season,2025-26,8482821,A. Soderblom
2026-01-31,NYR,0,1,1,-1,3,21.083333333333332,W,6,5,,regular_season,2025-26,8471734,J. Quick
2026-02-02,OTT,0,0,0,-1,0,19.583333333333332,L,2,3,,regular_season,2025-26,8476999,L. Ullmark
2026-02-03,NYI,0,1,1,0,3,18.283333333333335,L,4,5,,regular_season,2025-26,8478009,I. Sorokin
2026-02-05,BUF,0,0,0,1,6,20.083333333333332,W,5,2,,regular_season,2025-26,8479312,A. Lyon
2026-03-18,CAR,1,1,2,0,4,18.55,L,5,6,,regular_season,2025-26,8475883,F. Andersen
2026-03-21,WPG,0,1,1,-1,1,20.783333333333335,W,5,4,,regular_season,2025-26,8476945,C. Hellebuyck
2026-03-22,CAR,0,1,1,0,2,19.216666666666665,L,1,5,,regular_season,2025-26,8475883,F. Andersen
2026-03-24,COL,0,1,1,-3,6,21.183333333333334,L,2,6,,regular_season,2025-26,8475809,S. Wedgewood
2026-03-26,OTT,0,0,0,1,1,6.65,W,4,3,,regular_season,2025-26,8476999,L. Ullmark
2026-03-30,NYI,0,2,2,1,3,16.8,W,8,3,,regular_season,2025-26,8478009,I. Sorokin
2026-03-31,DET,0,1,1,1,1,18.166666666666668,W,5,1,,regular_season,2025-26,8476434,J. Gibson
2026-04-02,TBL,0,0,0,-2,0,19.716666666666665,L,3,6,,regular_season,2025-26,8476883,A. Vasilevskiy
2026-04-04,FLA,0,2,2,0,0,17.533333333333335,W,9,4,,regular_season,2025-26,8475683,S. Bobrovsky
2026-04-05,FLA,1,2,3,2,4,17.566666666666666,W,5,2,,regular_season,2025-26,8480193,D. Tarasov
2026-04-09,NJD,0,2,2,2,4,14.716666666666667,W,5,2,,regular_season,2025-26,8474596,J. Allen
2026-04-12,WSH,0,0,0,-2,2,19.933333333333334,L,0,3,,regular_season,2025-26,8480313,L. Thompson
2026-04-18,PHI,0,0,0,-1,3,19.6,L,2,3,1.0,first_round,2025-26,8478435,D. Vladar
2026-04-20,PHI,0,0,0,-1,4,20.85,L,0,3,2.0,first_round,2025-26,8478435,D. Vladar
2026-04-22,PHI,0,1,1,-1,3,23.0,L,2,5,3.0,first_round,2025-26,8478435,D. Vladar
2026-04-25,PHI,1,1,2,1,4,18.9,W,4,2,4.0,first_round,2025-26,8478435,D. Vladar
2026-04-27,PHI,0,2,2,1,0,20.216666666666665,W,3,2,5.0,first_round,2025-26,8478435,D. Vladar
2026-04-29,PHI,0,0,0,0,5,23.15,L,0,1,6.0,first_round,2025-26,8478435,D. Vladar
